dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
R8,train,3441,3,151,95,200,113,768,451,1
R8,train,1718,3,73,38,118,54,768,226,1
R8,train,2384,3,70,42,116,64,768,246,1
R8,train,2067,3,18,15,38,26,768,92,1
R8,train,2663,3,38,31,78,45,768,177,1
R8,train,680,3,60,46,82,55,768,199,1
R8,train,3815,3,14,11,22,15,768,49,1
R8,train,1211,3,216,101,357,129,768,571,1
R8,train,3576,3,84,62,122,75,768,293,1
R8,train,1839,3,18,13,35,23,768,79,1
R8,train,3841,3,36,31,56,42,768,140,1
R8,train,3663,3,140,75,156,83,768,349,1
R8,train,70,3,12,10,28,18,768,56,1
R8,train,2409,3,61,43,99,61,768,231,1
R8,train,3169,3,69,51,99,63,768,235,1
R8,train,3077,3,63,33,118,51,768,207,1
R8,train,3794,3,55,36,71,40,768,160,1
R8,train,270,3,22,17,46,27,768,105,1
R8,train,14,3,21,17,40,28,768,98,1
R8,train,1592,3,83,65,107,77,768,273,1
R8,train,1835,3,37,20,70,34,768,136,1
R8,train,511,3,80,52,113,69,768,259,1
R8,train,729,3,39,32,70,50,768,174,1
R8,train,465,3,60,38,80,48,768,188,1
R8,train,8,3,20,20,33,27,768,87,1
R8,train,109,3,47,34,63,41,768,155,1
R8,train,2318,3,35,17,61,26,768,104,1
R8,train,4025,3,52,24,98,36,768,150,1
R8,train,1377,3,25,18,54,28,768,110,1
R8,train,3597,3,92,72,132,93,768,341,1
R8,train,817,3,13,11,20,15,768,45,1
R8,train,3709,3,36,30,51,39,768,129,1
R8,train,1662,3,59,34,108,52,768,216,1
R8,train,315,3,45,27,81,37,768,157,1
R8,train,3577,3,84,59,102,68,768,248,1
R8,train,2530,3,95,72,127,89,768,335,1
R8,train,211,3,63,31,102,45,768,181,1
R8,train,3279,3,295,157,366,175,768,775,1
R8,train,1171,3,57,46,74,54,768,180,1
R8,train,1189,3,297,151,415,181,768,821,1
R8,train,2880,3,399,201,507,232,768,1054,1
R8,train,3468,3,25,24,35,31,768,95,1
R8,train,2784,3,18,13,37,21,768,79,1
R8,train,670,3,302,171,399,199,768,865,1
R8,train,402,3,84,70,111,83,768,287,1
R8,train,1537,3,93,58,112,66,768,260,1
R8,train,3580,3,60,37,103,54,768,204,1
R8,train,96,3,87,64,117,79,768,289,1
R8,train,802,3,95,61,128,78,768,302,1
R8,train,1411,3,102,72,152,89,768,349,1
R8,train,1511,3,38,28,51,35,768,117,1
R8,train,976,3,80,59,97,70,768,254,1
R8,train,2822,3,34,23,64,37,768,139,1
R8,train,1001,3,34,28,45,32,768,110,1
R8,train,551,3,83,64,112,79,768,289,1
R8,train,2924,3,39,26,52,32,768,118,1
R8,train,1192,3,55,37,95,51,768,191,1
R8,train,2164,3,47,39,67,50,768,170,1
R8,train,785,3,18,15,37,26,768,90,1
R8,train,1071,3,72,55,108,66,768,244,1
R8,train,864,3,99,62,145,74,768,288,1
R8,train,2921,3,93,48,196,71,768,295,1
R8,train,3277,3,73,55,112,72,768,266,1
R8,train,761,3,41,23,73,35,768,143,1
R8,train,318,3,195,85,285,109,768,505,1
R8,train,2118,3,69,43,110,64,768,234,1
R8,train,32,3,73,51,101,64,768,252,1
R8,train,599,3,52,41,76,53,768,177,1
R8,train,1593,3,78,46,144,67,768,265,1
R8,train,969,3,78,49,150,72,768,304,1
R8,train,2221,3,152,86,188,100,768,412,1
R8,train,354,3,279,138,413,165,768,755,1
R8,train,2503,3,299,164,397,186,768,806,1
R8,train,3861,3,234,115,300,135,768,623,1
R8,train,1610,3,196,109,253,127,768,539,1
R8,train,3572,3,170,120,215,138,768,532,1
R8,train,1770,3,112,68,148,80,768,322,1
R8,train,1164,3,362,199,476,232,768,1042,1
R8,train,1393,3,82,56,122,76,768,274,1
R8,train,1840,3,38,21,76,36,768,146,1
R8,validation,628,3,57,41,82,56,768,202,1
R8,validation,631,3,39,35,58,48,768,152,1
R8,validation,741,3,47,31,64,37,768,141,1
R8,validation,514,3,187,119,255,141,768,585,1
R8,validation,365,3,88,51,170,73,768,299,1
R8,validation,656,3,70,53,100,64,768,240,1
R8,validation,657,3,97,61,151,78,768,318,1
R8,validation,530,3,45,23,82,37,768,153,1
R8,validation,321,3,49,33,65,41,768,141,1
R8,validation,70,3,51,47,67,53,768,179,1
R8,validation,793,3,65,47,84,56,768,206,1
R8,validation,371,3,70,53,115,71,768,261,1
R8,validation,986,3,45,27,79,39,768,161,1
R8,validation,456,3,775,333,925,361,768,1897,1
R8,validation,247,3,39,34,50,40,768,130,1
R8,validation,757,3,78,56,129,71,768,271,1
R8,validation,751,3,187,105,257,127,768,541,1
R8,validation,983,3,256,156,355,177,768,771,1
R8,validation,298,3,96,66,134,84,768,310,1
R8,validation,101,3,364,176,511,209,768,1007,1
R8,validation,1002,3,166,103,239,126,768,524,1
R8,validation,1000,3,13,10,21,15,768,47,1
R8,validation,213,3,80,41,142,57,768,237,1
R8,validation,237,3,59,47,87,59,768,209,1
R8,validation,594,3,93,68,119,83,768,299,1
R8,validation,281,3,218,119,288,138,768,608,1
R8,validation,377,3,35,32,46,39,768,123,1
R8,validation,286,3,63,44,85,53,768,195,1
R8,validation,388,3,45,25,79,35,768,145,1
R8,validation,886,3,109,69,143,84,768,336,1
R8,validation,898,3,135,104,185,126,768,462,1
R8,validation,851,3,14,12,20,15,768,45,1
R8,validation,96,3,18,17,34,27,768,85,1
R8,validation,244,3,20,20,30,27,768,81,1
R8,validation,737,3,24,22,35,30,768,90,1
R8,validation,76,3,75,48,98,59,768,221,1
R8,validation,900,3,199,119,252,139,768,567,1
R8,validation,209,3,23,17,45,28,768,100,1
R8,validation,259,3,93,57,116,67,768,275,1
R8,validation,158,3,659,340,915,383,768,1851,1
R8,validation,495,3,27,23,50,38,768,124,1
R8,validation,527,3,84,46,169,67,768,283,1
R8,validation,331,3,264,154,357,176,768,748,1
R8,validation,979,3,42,20,82,34,768,140,1
R8,validation,314,3,105,72,121,77,768,301,1
R8,validation,294,3,42,33,74,48,768,176,1
R8,validation,381,3,95,71,122,84,768,304,1
R8,validation,923,3,43,33,58,43,768,147,1
R8,validation,809,3,53,38,71,46,768,170,1
R8,validation,895,3,87,56,122,70,768,260,1
R8,validation,622,3,76,58,108,75,768,271,1
R8,validation,720,3,135,83,171,96,768,382,1
R8,validation,59,3,29,20,63,36,768,138,1
R8,validation,626,3,55,30,118,50,768,212,1
R8,validation,559,3,110,73,131,82,768,308,1
R8,validation,746,3,277,151,385,175,768,803,1
R8,validation,380,3,93,67,119,80,768,298,1
R8,validation,54,3,55,44,79,54,768,190,1
R8,validation,23,3,244,109,313,128,768,588,1
R8,validation,30,3,26,23,51,39,768,129,1
R8,validation,879,3,53,42,89,61,768,221,1
R8,validation,429,3,20,18,39,28,768,92,1
R8,validation,10,3,22,16,44,28,768,102,1
R8,validation,655,3,94,60,182,85,768,329,1
R8,validation,884,3,29,26,40,32,768,106,1
R8,validation,482,3,14,13,20,16,768,48,1
R8,validation,445,3,152,92,198,108,768,442,1
R8,validation,199,3,166,88,238,108,768,470,1
R8,validation,500,3,37,19,65,29,768,119,1
R8,validation,929,3,844,400,1147,454,768,2190,1
R8,validation,107,3,59,35,95,48,768,176,1
R8,validation,218,3,51,39,64,44,768,158,1
R8,validation,420,3,97,65,139,78,768,318,1
R8,validation,174,3,20,18,26,21,768,67,1
R8,validation,722,3,65,46,94,59,768,223,1
R8,validation,519,3,54,24,100,38,768,154,1
R8,validation,453,3,203,117,240,128,768,520,1
R8,validation,932,3,14,12,20,15,768,45,1
R8,validation,39,3,80,57,102,71,768,251,1
R8,validation,552,3,35,28,44,34,768,116,1
R8,validation,822,3,20,13,37,23,768,85,1
R8,validation,351,3,45,27,79,39,768,159,1
R8,validation,66,3,109,62,179,83,768,367,1
R8,validation,277,3,68,49,100,68,768,252,1
R8,validation,67,3,82,57,103,68,768,256,1
R8,validation,909,3,95,63,145,82,768,318,1
R8,validation,820,3,52,23,104,39,768,163,1
R8,validation,643,3,89,41,150,57,768,243,1
R8,validation,296,3,85,45,139,65,768,249,1
R8,validation,802,3,87,61,120,76,768,294,1
R8,validation,599,3,664,309,906,373,768,1829,1
R8,validation,950,3,84,56,112,68,768,258,1
R8,validation,557,3,44,32,77,47,768,173,1
R8,validation,423,3,45,27,72,38,768,156,1
R8,validation,759,3,339,202,419,219,768,977,1
R8,validation,312,3,393,201,539,230,768,1054,1
R8,validation,184,3,27,18,54,31,768,115,1
R8,validation,332,3,227,139,300,161,768,667,1
R8,validation,88,3,138,76,249,91,768,395,1
R8,validation,63,3,14,13,28,20,768,60,1
R8,validation,833,3,73,59,106,77,768,273,1
R8,validation,575,3,89,48,171,70,768,310,1
R8,validation,215,3,23,21,35,29,768,93,1
R8,validation,605,3,157,88,211,104,768,418,1
R8,validation,549,3,101,62,155,75,768,309,1
R8,validation,290,3,110,63,141,77,768,317,1
R8,validation,789,3,96,63,145,81,768,329,1
R8,validation,890,3,93,58,110,67,768,263,1
R8,validation,968,3,129,82,186,100,768,418,1
R8,validation,945,3,86,58,108,69,768,251,1
R8,validation,743,3,278,147,373,172,768,788,1
R8,validation,682,3,244,131,344,165,768,711,1
R8,validation,695,3,14,11,20,14,768,44,1
R8,validation,994,3,18,15,34,22,768,82,1
R8,validation,309,3,36,32,56,40,768,138,1
R8,validation,86,3,24,22,34,29,768,87,1
R8,validation,730,3,111,68,148,83,768,333,1
R8,validation,516,3,159,103,195,117,768,465,1
R8,validation,310,3,74,48,127,64,768,258,1
R8,validation,591,3,491,245,670,292,768,1360,1
R8,validation,136,3,49,42,66,50,768,166,1
R8,validation,874,3,40,28,53,33,768,117,1
R8,validation,465,3,43,35,76,49,768,177,1
R8,validation,852,3,28,21,51,33,768,113,1
R8,validation,261,3,235,151,319,172,768,738,1
R8,validation,486,3,309,165,407,181,768,813,1
R8,validation,168,3,84,54,121,62,768,254,1
R8,validation,954,3,76,45,136,66,768,262,1
R8,validation,447,3,79,52,104,61,768,225,1
R8,validation,139,3,88,59,116,73,768,283,1
R8,validation,684,3,106,71,175,98,768,400,1
R8,validation,665,3,54,38,70,42,768,152,1
R8,validation,882,3,90,54,140,76,768,280,1
R8,validation,440,3,549,252,712,284,768,1404,1
R8,validation,1004,3,38,34,55,46,768,150,1
R8,validation,532,3,45,38,68,51,768,177,1
R8,validation,55,3,40,32,75,47,768,179,1
R8,validation,120,3,44,36,70,46,768,166,1
R8,validation,529,3,70,42,101,50,768,196,1
R8,validation,25,3,79,43,136,60,768,254,1
R8,validation,72,3,280,163,359,185,768,787,1
R8,validation,44,3,104,56,182,76,768,324,1
R8,validation,249,3,108,46,174,63,768,269,1
R8,validation,394,3,91,65,137,82,768,310,1
R8,validation,703,3,80,58,124,77,768,293,1
R8,validation,915,3,36,31,48,37,768,119,1
R8,validation,972,3,56,40,72,48,768,184,1
R8,validation,198,3,47,36,70,48,768,174,1
R8,validation,541,3,397,193,514,223,768,1017,1
R8,validation,355,3,217,122,274,138,768,596,1
R8,test,1593,3,86,56,116,64,768,258,1
R8,test,526,3,38,21,84,37,768,157,1
R8,test,393,3,329,168,412,186,768,854,1
R8,test,1403,3,79,55,116,71,768,263,1
R8,test,433,3,76,57,89,63,768,221,1
R8,test,576,3,30,19,53,28,768,114,1
R8,test,1087,3,173,99,235,120,768,514,1
R8,test,429,3,257,157,341,184,768,766,1
R8,test,611,3,71,45,102,55,768,199,1
R8,test,530,3,52,26,112,42,768,186,1
R8,test,812,3,64,33,113,51,768,211,1
R8,test,1449,3,34,30,60,45,768,147,1
R8,test,651,3,95,53,149,71,768,317,1
R8,test,561,3,23,16,49,27,768,103,1
R8,test,1018,3,53,42,76,53,768,181,1
R8,test,710,3,13,9,22,13,768,45,1
R8,test,1125,3,314,184,448,223,768,979,1
R8,test,124,3,96,66,113,72,768,270,1
R8,test,1769,3,14,11,21,15,768,47,1
R8,test,462,3,173,111,228,126,768,518,1
R8,test,879,3,59,41,72,48,768,170,1
R8,test,1027,3,57,39,82,54,768,190,1
R8,test,1375,3,42,26,81,41,768,159,1
R8,test,792,3,34,28,63,40,768,150,1
R8,test,1699,3,78,42,133,61,768,255,1
R8,test,1467,3,105,73,128,87,768,329,1
R8,test,1655,3,71,49,90,56,768,214,1
R8,test,538,3,44,27,88,40,768,164,1
R8,test,543,3,95,47,161,65,768,263,1
R8,test,1433,3,178,114,238,134,768,552,1
R8,test,1395,3,332,174,467,204,768,960,1
R8,test,1704,3,146,100,191,119,768,455,1
R8,test,29,3,38,19,75,31,768,127,1
R8,test,1920,3,29,26,43,34,768,110,1
R8,test,1446,3,39,21,86,37,768,155,1
R8,test,807,3,41,29,55,35,768,127,1
R8,test,1444,3,95,62,121,75,768,287,1
R8,test,56,3,58,44,82,56,768,198,1
R8,test,519,3,91,59,104,64,768,242,1
R8,test,936,3,27,24,58,37,768,137,1
R8,test,1790,3,221,120,303,138,768,614,1
R8,test,251,3,120,75,160,88,768,358,1
R8,test,99,3,101,68,144,83,768,325,1
R8,test,1548,3,99,67,166,88,768,350,1
R8,test,824,3,45,33,72,47,768,167,1
R8,test,298,3,18,15,37,24,768,86,1
R8,test,1551,3,24,20,40,28,768,92,1
R8,test,422,3,20,18,35,27,768,87,1
R8,test,1569,3,73,53,96,62,768,238,1
R8,test,1755,3,137,83,181,102,768,416,1
R8,test,1856,3,51,32,106,49,768,203,1
R8,test,764,3,26,16,53,29,768,113,1
R8,test,1599,3,33,23,55,35,768,123,1
R8,test,495,3,14,12,20,15,768,45,1
R8,test,1285,3,63,36,119,56,768,230,1
R8,test,985,3,79,49,146,73,768,301,1
R8,test,70,3,86,62,120,78,768,296,1
R8,test,275,3,65,51,84,61,768,215,1
R8,test,1050,3,30,28,43,35,768,113,1
R8,test,1946,3,37,20,65,30,768,116,1
R8,test,65,3,40,32,63,45,768,155,1
R8,test,585,3,70,44,109,58,768,218,1
R8,test,1106,3,82,29,161,49,768,213,1
R8,test,1987,3,60,40,75,48,768,178,1
R8,test,1228,3,71,39,125,53,768,221,1
R8,test,394,3,59,37,99,50,768,214,1
R8,test,990,3,29,20,53,30,768,114,1
R8,test,1491,3,14,11,20,14,768,44,1
R8,test,111,3,52,38,70,48,768,172,1
R8,test,352,3,101,77,120,83,768,301,1
R8,test,1132,3,251,132,307,150,768,662,1
R8,test,1971,3,100,60,162,84,768,342,1
R8,test,674,3,68,47,83,54,768,204,1
R8,test,570,3,52,40,73,51,768,181,1
R8,test,921,3,258,131,362,160,768,700,1
R8,test,1401,3,87,58,107,69,768,259,1
R8,test,1169,3,120,78,204,101,768,419,1
R8,test,1058,3,129,55,193,71,768,309,1
R8,test,1656,3,40,28,91,45,768,189,1
R8,test,411,3,71,38,118,55,768,223,1
R8,test,1440,3,30,19,56,31,768,123,1
R8,test,535,3,41,25,60,35,768,137,1
R8,test,1333,3,84,64,122,78,768,300,1
R8,test,1187,3,11,11,21,18,768,52,1
R8,test,998,3,269,141,334,157,768,693,1
R8,test,69,3,19,15,42,27,768,101,1
R8,test,1185,3,60,45,78,50,768,180,1
R8,test,1447,3,217,134,275,151,768,631,1
R8,test,744,3,25,21,49,31,768,115,1
R8,test,1366,3,87,64,124,83,768,305,1
R8,test,1736,3,44,24,81,37,768,159,1
R8,test,1511,3,19,12,42,19,768,71,1
R8,test,1007,3,22,16,36,22,768,84,1
R8,test,862,3,61,41,107,60,768,240,1
R8,test,588,3,246,136,357,158,768,684,1
R8,test,720,3,226,132,294,153,768,653,1
R8,test,1242,3,105,71,135,85,768,329,1
R8,test,1739,3,75,51,85,55,768,203,1
R8,test,1259,3,42,25,76,38,768,144,1
R8,test,1871,3,52,24,106,40,768,168,1
R8,test,1912,3,78,59,113,80,768,290,1
R8,test,1544,3,35,24,63,39,768,149,1
R8,test,1498,3,48,34,59,39,768,149,1
R8,test,926,3,75,56,131,73,768,277,1
R8,test,1940,3,171,126,239,148,768,576,1
R8,test,1009,3,48,21,86,34,768,140,1
R8,test,486,3,125,55,215,77,768,329,1
R8,test,128,3,12,10,26,17,768,57,1
R8,test,1198,3,46,27,83,42,768,176,1
R8,test,1681,3,33,30,52,42,768,136,1
R8,test,1488,3,29,18,56,30,768,120,1
R8,test,1330,3,159,104,213,124,768,500,1
R8,test,1318,3,90,55,116,64,768,276,1
R8,test,361,3,51,38,71,46,768,160,1
R8,test,1840,3,53,39,75,49,768,179,1
R8,test,1882,3,84,61,120,77,768,285,1
R8,test,256,3,52,29,105,46,768,188,1
R8,test,1251,3,14,11,20,14,768,44,1
R8,test,1619,3,77,59,118,71,768,273,1
R8,test,544,3,25,15,53,27,768,105,1
R8,test,342,3,259,134,341,160,768,718,1
R8,test,1943,3,75,42,123,54,768,228,1
R8,test,670,3,56,35,95,51,768,197,1
R8,test,1037,3,217,95,276,114,768,530,1
R8,test,1573,3,62,36,118,53,768,211,1
R8,test,1827,3,82,58,108,71,768,273,1
R8,test,307,3,38,20,77,36,768,148,1
R8,test,1244,3,417,222,560,253,768,1173,1
R8,test,765,3,116,75,165,90,768,364,1
R8,test,1283,3,21,16,38,26,768,92,1
R8,test,1299,3,66,38,126,57,768,237,1
R8,test,233,3,133,94,182,112,768,440,1
R8,test,231,3,25,17,50,28,768,110,1
R8,test,1807,3,95,65,133,80,768,306,1
R8,test,555,3,35,29,52,39,768,129,1
R8,test,1001,3,50,39,78,53,768,185,1
R8,test,887,3,45,26,89,40,768,170,1
R8,test,1360,3,59,34,131,52,768,210,1
R8,test,1600,3,40,32,78,49,768,177,1
R8,test,806,3,18,14,39,26,768,92,1
R8,test,715,3,64,39,93,52,768,194,1
R8,test,354,3,103,70,126,78,768,304,1
R8,test,1859,3,32,25,51,36,768,118,1
R8,test,1874,3,245,129,379,165,768,763,1
R8,test,654,3,173,112,241,137,768,575,1
R8,test,305,3,25,16,50,27,768,99,1
R8,test,1041,3,57,44,82,58,768,200,1
R8,test,1674,3,111,50,193,67,768,291,1
R8,test,1963,3,75,55,95,64,768,232,1
R8,test,780,3,50,39,69,47,768,169,1
SST-2,train,468,3,20,18,34,27,768,87,1
SST-2,train,1956,3,10,10,18,16,768,46,1
SST-2,train,800,3,23,22,38,32,768,102,1
SST-2,train,6474,3,6,6,12,10,768,28,1
SST-2,train,2389,3,25,24,34,28,768,90,1
SST-2,train,2647,3,22,19,28,22,768,72,1
SST-2,train,5782,3,7,7,13,11,768,31,1
SST-2,train,1729,3,19,16,23,18,768,56,1
SST-2,train,5933,3,6,6,10,8,768,22,1
SST-2,train,6558,3,7,7,26,16,768,56,1
SST-2,train,592,3,21,20,28,25,768,73,1
SST-2,train,1867,3,21,20,28,25,768,75,1
SST-2,train,3550,3,25,23,40,31,768,101,1
SST-2,train,1732,3,22,20,26,22,768,68,1
SST-2,train,3543,3,27,23,36,30,768,96,1
SST-2,train,3185,3,10,10,19,16,768,48,1
SST-2,train,2115,3,5,5,10,8,768,22,1
SST-2,train,3796,3,11,11,26,23,768,67,1
SST-2,train,3410,3,20,19,34,29,768,91,1
SST-2,train,4231,3,16,14,25,21,768,63,1
SST-2,train,2057,3,12,12,19,17,768,49,1
SST-2,train,6819,3,15,15,20,18,768,52,1
SST-2,train,3832,3,13,12,18,15,768,45,1
SST-2,train,4803,3,4,4,7,5,768,13,1
SST-2,train,3168,3,16,16,28,26,768,76,1
SST-2,train,2114,3,38,35,52,43,768,135,1
SST-2,train,3312,3,4,4,9,7,768,19,1
SST-2,train,6501,3,26,23,37,28,768,92,1
SST-2,train,4656,3,12,12,28,23,768,71,1
SST-2,train,1488,3,5,5,18,14,768,44,1
SST-2,train,4958,3,20,19,28,24,768,72,1
SST-2,train,4570,3,22,21,30,26,768,80,1
SST-2,train,6814,3,7,7,10,8,768,22,1
SST-2,train,3589,3,15,15,21,18,768,54,1
SST-2,train,5604,3,11,11,18,15,768,43,1
SST-2,train,3176,3,17,17,27,25,768,73,1
SST-2,train,5272,3,14,13,19,16,768,48,1
SST-2,train,3433,3,25,24,37,34,768,102,1
SST-2,train,3362,3,4,4,9,7,768,19,1
SST-2,train,585,3,20,19,29,26,768,78,1
SST-2,train,6174,3,15,14,20,17,768,51,1
SST-2,train,4819,3,12,12,22,19,768,57,1
SST-2,train,5890,3,14,12,18,14,768,44,1
SST-2,train,132,3,24,22,32,26,768,82,1
SST-2,train,3353,3,42,36,52,43,768,141,1
SST-2,train,4517,3,11,11,19,16,768,48,1
SST-2,train,1420,3,14,13,22,19,768,57,1
SST-2,train,733,3,23,21,33,29,768,89,1
SST-2,train,2638,3,23,22,32,27,768,85,1
SST-2,train,4866,3,5,5,11,9,768,25,1
SST-2,train,5609,3,11,11,22,18,768,52,1
SST-2,train,734,3,22,21,32,29,768,87,1
SST-2,train,3001,3,35,34,47,42,768,130,1
SST-2,train,6522,3,20,17,24,19,768,61,1
SST-2,train,2404,3,17,15,26,22,768,68,1
SST-2,train,1362,3,16,16,27,25,768,73,1
SST-2,train,6424,3,12,12,16,14,768,40,1
SST-2,train,6748,3,3,3,7,5,768,13,1
SST-2,train,2453,3,24,22,37,30,768,96,1
SST-2,train,2197,3,18,15,23,18,768,58,1
SST-2,train,3698,3,12,12,15,13,768,37,1
SST-2,train,5500,3,11,11,18,15,768,45,1
SST-2,train,965,3,7,7,10,8,768,22,1
SST-2,train,2263,3,22,21,33,27,768,83,1
SST-2,train,6721,3,9,9,16,14,768,40,1
SST-2,train,4370,3,1,1,4,2,768,4,1
SST-2,train,503,3,28,27,48,43,768,133,1
SST-2,train,2759,3,27,25,39,34,768,106,1
SST-2,train,1544,3,21,21,32,29,768,87,1
SST-2,train,3313,3,26,21,38,29,768,99,1
SST-2,train,1370,3,18,18,23,21,768,61,1
SST-2,train,437,3,17,15,22,18,768,56,1
SST-2,train,3487,3,12,12,19,17,768,49,1
SST-2,train,4655,3,23,21,38,29,768,91,1
SST-2,train,1287,3,19,19,25,22,768,66,1
SST-2,train,3066,3,20,20,27,25,768,73,1
SST-2,train,6576,3,8,8,13,11,768,31,1
SST-2,train,4246,3,18,18,29,27,768,79,1
SST-2,train,4996,3,18,17,28,24,768,72,1
SST-2,train,5533,3,6,6,15,13,768,37,1
SST-2,train,842,3,6,6,12,10,768,28,1
SST-2,train,4914,3,3,3,6,4,768,10,1
SST-2,train,2818,3,14,13,24,19,768,57,1
SST-2,train,2874,3,19,16,30,21,768,67,1
SST-2,train,1737,3,22,22,31,29,768,85,1
SST-2,train,5453,3,25,22,36,28,768,90,1
SST-2,train,2943,3,9,9,13,11,768,31,1
SST-2,train,457,3,22,21,39,28,768,92,1
SST-2,train,712,3,9,9,16,14,768,40,1
SST-2,train,3721,3,21,19,27,22,768,70,1
SST-2,train,239,3,5,5,8,6,768,16,1
SST-2,train,3753,3,13,13,19,17,768,49,1
SST-2,train,544,3,30,26,39,32,768,102,1
SST-2,train,230,3,19,17,26,22,768,68,1
SST-2,train,1747,3,4,4,8,6,768,16,1
SST-2,train,101,3,23,20,31,26,768,82,1
SST-2,train,5198,3,27,25,42,37,768,115,1
SST-2,train,5557,3,16,15,30,24,768,74,1
SST-2,train,4839,3,11,10,18,14,768,44,1
SST-2,train,5574,3,24,23,42,36,768,112,1
SST-2,train,6003,3,18,18,27,24,768,72,1
SST-2,train,3869,3,11,11,19,16,768,48,1
SST-2,train,79,3,21,18,34,26,768,86,1
SST-2,train,1181,3,4,4,11,9,768,25,1
SST-2,train,4467,3,26,25,35,30,768,94,1
SST-2,train,534,3,21,21,29,27,768,79,1
SST-2,train,3340,3,14,14,23,21,768,61,1
SST-2,train,476,3,25,22,36,31,768,95,1
SST-2,train,5011,3,10,10,15,13,768,37,1
SST-2,train,4332,3,34,31,44,37,768,119,1
SST-2,train,4147,3,34,31,48,42,768,132,1
SST-2,train,1954,3,10,9,20,13,768,43,1
SST-2,train,4951,3,8,7,12,9,768,27,1
SST-2,train,3910,3,13,12,22,17,768,55,1
SST-2,train,5812,3,13,13,21,19,768,55,1
SST-2,train,3379,3,24,24,32,29,768,87,1
SST-2,train,4373,3,22,22,36,29,768,89,1
SST-2,train,5853,3,10,10,14,12,768,34,1
SST-2,train,3824,3,14,13,24,21,768,63,1
SST-2,train,1801,3,28,27,48,42,768,130,1
SST-2,train,4952,3,9,9,17,15,768,43,1
SST-2,train,1438,3,20,18,27,21,768,63,1
SST-2,train,5711,3,1,1,4,2,768,4,1
SST-2,train,5958,3,10,10,22,18,768,52,1
SST-2,train,2333,3,7,7,13,11,768,31,1
SST-2,train,2509,3,8,8,16,14,768,40,1
SST-2,train,5577,3,16,16,21,19,768,55,1
SST-2,train,3656,3,21,21,29,26,768,78,1
SST-2,train,2572,3,27,24,35,30,768,92,1
SST-2,train,3861,3,34,30,45,33,768,109,1
SST-2,train,3980,3,17,16,26,22,768,68,1
SST-2,train,3545,3,13,12,25,18,768,58,1
SST-2,train,2166,3,9,8,15,12,768,36,1
SST-2,train,3684,3,17,16,26,22,768,66,1
SST-2,train,6153,3,16,16,21,19,768,55,1
SST-2,train,1046,3,18,18,25,21,768,65,1
SST-2,train,3075,3,16,16,23,21,768,61,1
SST-2,train,5974,3,18,16,24,20,768,62,1
SST-2,train,1872,3,1,1,6,4,768,10,1
SST-2,train,1039,3,17,16,25,22,768,66,1
SST-2,train,4970,3,27,24,44,37,768,113,1
SST-2,train,4818,3,17,17,32,27,768,83,1
SST-2,train,1905,3,15,15,20,18,768,52,1
SST-2,train,6082,3,18,15,33,24,768,80,1
SST-2,train,4587,3,26,25,35,32,768,96,1
SST-2,train,233,3,7,7,13,11,768,31,1
SST-2,train,3295,3,32,28,54,48,768,150,1
SST-2,train,1926,3,14,14,19,16,768,46,1
SST-2,train,6371,3,18,17,24,21,768,63,1
SST-2,train,5632,3,9,9,13,11,768,31,1
SST-2,validation,794,3,5,5,11,8,768,22,1
SST-2,validation,319,3,18,17,26,20,768,66,1
SST-2,validation,382,3,33,33,43,38,768,118,1
SST-2,validation,779,3,8,8,18,15,768,45,1
SST-2,validation,422,3,22,20,40,28,768,96,1
SST-2,validation,327,3,10,10,16,14,768,40,1
SST-2,validation,803,3,11,10,20,14,768,44,1
SST-2,validation,136,3,18,18,23,20,768,58,1
SST-2,validation,670,3,15,15,19,17,768,49,1
SST-2,validation,810,3,20,20,30,28,768,82,1
SST-2,validation,323,3,12,11,20,14,768,44,1
SST-2,validation,344,3,8,8,11,9,768,25,1
SST-2,validation,497,3,10,10,19,17,768,49,1
SST-2,validation,227,3,12,12,24,20,768,58,1
SST-2,validation,44,3,23,19,32,24,768,80,1
SST-2,validation,404,3,23,21,28,24,768,74,1
SST-2,validation,210,3,14,13,22,19,768,57,1
SST-2,validation,428,3,36,33,54,49,768,151,1
SST-2,validation,444,3,25,25,41,37,768,113,1
SST-2,validation,174,3,15,13,27,19,768,63,1
SST-2,validation,70,3,13,13,20,18,768,52,1
SST-2,validation,462,3,25,23,39,31,768,99,1
SST-2,validation,465,3,14,13,23,20,768,60,1
SST-2,validation,309,3,10,10,16,14,768,40,1
SST-2,validation,66,3,26,24,34,30,768,92,1
SST-2,validation,598,3,14,14,21,19,768,55,1
SST-2,validation,23,3,3,3,9,7,768,19,1
SST-2,validation,30,3,12,11,18,15,768,45,1
SST-2,validation,542,3,11,11,18,16,768,46,1
SST-2,validation,67,3,3,3,9,7,768,19,1
SST-2,validation,722,3,18,18,25,23,768,67,1
SST-2,validation,328,3,8,8,15,13,768,37,1
SST-2,validation,333,3,12,11,20,15,768,47,1
SST-2,validation,797,3,16,16,23,20,768,60,1
SST-2,validation,753,3,28,24,35,27,768,89,1
SST-2,validation,244,3,5,5,12,9,768,27,1
SST-2,validation,300,3,6,6,14,11,768,33,1
SST-2,validation,76,3,27,24,34,29,768,91,1
SST-2,validation,250,3,15,14,20,17,768,51,1
