dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
R8,train,3441,2,151,95,200,113,768,283,1
R8,train,1718,2,73,38,118,54,768,141,1
R8,train,2384,2,70,42,116,64,768,157,1
R8,train,2067,2,18,15,38,26,768,60,1
R8,train,2663,2,38,31,78,45,768,113,1
R8,train,680,2,60,46,82,55,768,127,1
R8,train,3815,2,14,11,22,15,768,32,1
R8,train,1211,2,216,101,357,129,768,359,1
R8,train,3576,2,84,62,122,75,768,187,1
R8,train,1839,2,18,13,35,23,768,52,1
R8,train,3841,2,36,31,56,42,768,91,1
R8,train,3663,2,140,75,156,83,768,218,1
R8,train,70,2,12,10,28,18,768,37,1
R8,train,2409,2,61,43,99,61,768,146,1
R8,train,3169,2,69,51,99,63,768,150,1
R8,train,3077,2,63,33,118,51,768,131,1
R8,train,3794,2,55,36,71,40,768,100,1
R8,train,270,2,22,17,46,27,768,67,1
R8,train,14,2,21,17,40,28,768,63,1
R8,train,1592,2,83,65,107,77,768,175,1
R8,train,1835,2,37,20,70,34,768,85,1
R8,train,511,2,80,52,113,69,768,165,1
R8,train,729,2,39,32,70,50,768,114,1
R8,train,465,2,60,38,80,48,768,118,1
R8,train,8,2,20,20,33,27,768,57,1
R8,train,109,2,47,34,63,41,768,98,1
R8,train,2318,2,35,17,61,26,768,66,1
R8,train,4025,2,52,24,98,36,768,96,1
R8,train,1377,2,25,18,54,28,768,70,1
R8,train,3597,2,92,72,132,93,768,217,1
R8,train,817,2,13,11,20,15,768,30,1
R8,train,3709,2,36,30,51,39,768,84,1
R8,train,1662,2,59,34,108,52,768,136,1
R8,train,315,2,45,27,81,37,768,99,1
R8,train,3577,2,84,59,102,68,768,158,1
R8,train,2530,2,95,72,127,89,768,212,1
R8,train,211,2,63,31,102,45,768,115,1
R8,train,3279,2,295,157,366,175,768,478,1
R8,train,1171,2,57,46,74,54,768,117,1
R8,train,1189,2,297,151,415,181,768,504,1
R8,train,2880,2,399,201,507,232,768,647,1
R8,train,3468,2,25,24,35,31,768,63,1
R8,train,2784,2,18,13,37,21,768,51,1
R8,train,670,2,302,171,399,199,768,538,1
R8,train,402,2,84,70,111,83,768,186,1
R8,train,1537,2,93,58,112,66,768,163,1
R8,train,3580,2,60,37,103,54,768,130,1
R8,train,96,2,87,64,117,79,768,186,1
R8,train,802,2,95,61,128,78,768,193,1
R8,train,1411,2,102,72,152,89,768,220,1
R8,train,1511,2,38,28,51,35,768,76,1
R8,train,976,2,80,59,97,70,768,162,1
R8,train,2822,2,34,23,64,37,768,89,1
R8,train,1001,2,34,28,45,32,768,71,1
R8,train,551,2,83,64,112,79,768,185,1
R8,train,2924,2,39,26,52,32,768,75,1
R8,train,1192,2,55,37,95,51,768,126,1
R8,train,2164,2,47,39,67,50,768,110,1
R8,train,785,2,18,15,37,26,768,59,1
R8,train,1071,2,72,55,108,66,768,159,1
R8,train,864,2,99,62,145,74,768,185,1
R8,train,2921,2,93,48,196,71,768,191,1
R8,train,3277,2,73,55,112,72,768,171,1
R8,train,761,2,41,23,73,35,768,92,1
R8,train,318,2,195,85,285,109,768,308,1
R8,train,2118,2,69,43,110,64,768,151,1
R8,train,32,2,73,51,101,64,768,159,1
R8,train,599,2,52,41,76,53,768,116,1
R8,train,1593,2,78,46,144,67,768,166,1
R8,train,969,2,78,49,150,72,768,188,1
R8,train,2221,2,152,86,188,100,768,256,1
R8,train,354,2,279,138,413,165,768,463,1
R8,train,2503,2,299,164,397,186,768,498,1
R8,train,3861,2,234,115,300,135,768,383,1
R8,train,1610,2,196,109,253,127,768,337,1
R8,train,3572,2,170,120,215,138,768,335,1
R8,train,1770,2,112,68,148,80,768,201,1
R8,train,1164,2,362,199,476,232,768,640,1
R8,train,1393,2,82,56,122,76,768,178,1
R8,train,1840,2,38,21,76,36,768,92,1
R8,validation,628,2,57,41,82,56,768,129,1
R8,validation,631,2,39,35,58,48,768,101,1
R8,validation,741,2,47,31,64,37,768,89,1
R8,validation,514,2,187,119,255,141,768,367,1
R8,validation,365,2,88,51,170,73,768,189,1
R8,validation,656,2,70,53,100,64,768,154,1
R8,validation,657,2,97,61,151,78,768,199,1
R8,validation,530,2,45,23,82,37,768,96,1
R8,validation,321,2,49,33,65,41,768,92,1
R8,validation,70,2,51,47,67,53,768,117,1
R8,validation,793,2,65,47,84,56,768,133,1
R8,validation,371,2,70,53,115,71,768,167,1
R8,validation,986,2,45,27,79,39,768,103,1
R8,validation,456,2,775,333,925,361,768,1136,1
R8,validation,247,2,39,34,50,40,768,86,1
R8,validation,757,2,78,56,129,71,768,172,1
R8,validation,751,2,187,105,257,127,768,337,1
R8,validation,983,2,256,156,355,177,768,480,1
R8,validation,298,2,96,66,134,84,768,201,1
R8,validation,101,2,364,176,511,209,768,612,1
R8,validation,1002,2,166,103,239,126,768,327,1
R8,validation,1000,2,13,10,21,15,768,31,1
R8,validation,213,2,80,41,142,57,768,148,1
R8,validation,237,2,59,47,87,59,768,134,1
R8,validation,594,2,93,68,119,83,768,192,1
R8,validation,281,2,218,119,288,138,768,377,1
R8,validation,377,2,35,32,46,39,768,81,1
R8,validation,286,2,63,44,85,53,768,125,1
R8,validation,388,2,45,25,79,35,768,93,1
R8,validation,886,2,109,69,143,84,768,210,1
R8,validation,898,2,135,104,185,126,768,295,1
R8,validation,851,2,14,12,20,15,768,30,1
R8,validation,96,2,18,17,34,27,768,56,1
R8,validation,244,2,20,20,30,27,768,54,1
R8,validation,737,2,24,22,35,30,768,60,1
R8,validation,76,2,75,48,98,59,768,141,1
R8,validation,900,2,199,119,252,139,768,354,1
R8,validation,209,2,23,17,45,28,768,66,1
R8,validation,259,2,93,57,116,67,768,171,1
R8,validation,158,2,659,340,915,383,768,1127,1
R8,validation,495,2,27,23,50,38,768,81,1
R8,validation,527,2,84,46,169,67,768,179,1
R8,validation,331,2,264,154,357,176,768,464,1
R8,validation,979,2,42,20,82,34,768,89,1
R8,validation,314,2,105,72,121,77,768,189,1
R8,validation,294,2,42,33,74,48,768,113,1
R8,validation,381,2,95,71,122,84,768,194,1
R8,validation,923,2,43,33,58,43,768,96,1
R8,validation,809,2,53,38,71,46,768,108,1
R8,validation,895,2,87,56,122,70,768,167,1
R8,validation,622,2,76,58,108,75,768,174,1
R8,validation,720,2,135,83,171,96,768,243,1
R8,validation,59,2,29,20,63,36,768,89,1
R8,validation,626,2,55,30,118,50,768,135,1
R8,validation,559,2,110,73,131,82,768,197,1
R8,validation,746,2,277,151,385,175,768,496,1
R8,validation,380,2,93,67,119,80,768,189,1
R8,validation,54,2,55,44,79,54,768,122,1
R8,validation,23,2,244,109,313,128,768,361,1
R8,validation,30,2,26,23,51,39,768,85,1
R8,validation,879,2,53,42,89,61,768,141,1
R8,validation,429,2,20,18,39,28,768,61,1
R8,validation,10,2,22,16,44,28,768,65,1
R8,validation,655,2,94,60,182,85,768,209,1
R8,validation,884,2,29,26,40,32,768,69,1
R8,validation,482,2,14,13,20,16,768,32,1
R8,validation,445,2,152,92,198,108,768,275,1
R8,validation,199,2,166,88,238,108,768,290,1
R8,validation,500,2,37,19,65,29,768,75,1
R8,validation,929,2,844,400,1147,454,768,1334,1
R8,validation,107,2,59,35,95,48,768,115,1
R8,validation,218,2,51,39,64,44,768,101,1
R8,validation,420,2,97,65,139,78,768,200,1
R8,validation,174,2,20,18,26,21,768,44,1
R8,validation,722,2,65,46,94,59,768,142,1
R8,validation,519,2,54,24,100,38,768,96,1
R8,validation,453,2,203,117,240,128,768,327,1
R8,validation,932,2,14,12,20,15,768,30,1
R8,validation,39,2,80,57,102,71,768,162,1
R8,validation,552,2,35,28,44,34,768,75,1
R8,validation,822,2,20,13,37,23,768,54,1
R8,validation,351,2,45,27,79,39,768,99,1
R8,validation,66,2,109,62,179,83,768,227,1
R8,validation,277,2,68,49,100,68,768,162,1
R8,validation,67,2,82,57,103,68,768,163,1
R8,validation,909,2,95,63,145,82,768,201,1
R8,validation,820,2,52,23,104,39,768,104,1
R8,validation,643,2,89,41,150,57,768,153,1
R8,validation,296,2,85,45,139,65,768,159,1
R8,validation,802,2,87,61,120,76,768,186,1
R8,validation,599,2,664,309,906,373,768,1110,1
R8,validation,950,2,84,56,112,68,768,165,1
R8,validation,557,2,44,32,77,47,768,112,1
R8,validation,423,2,45,27,72,38,768,97,1
R8,validation,759,2,339,202,419,219,768,599,1
R8,validation,312,2,393,201,539,230,768,645,1
R8,validation,184,2,27,18,54,31,768,73,1
R8,validation,332,2,227,139,300,161,768,417,1
R8,validation,88,2,138,76,249,91,768,249,1
R8,validation,63,2,14,13,28,20,768,40,1
R8,validation,833,2,73,59,106,77,768,176,1
R8,validation,575,2,89,48,171,70,768,194,1
R8,validation,215,2,23,21,35,29,768,61,1
R8,validation,605,2,157,88,211,104,768,262,1
R8,validation,549,2,101,62,155,75,768,193,1
R8,validation,290,2,110,63,141,77,768,197,1
R8,validation,789,2,96,63,145,81,768,206,1
R8,validation,890,2,93,58,110,67,768,165,1
R8,validation,968,2,129,82,186,100,768,262,1
R8,validation,945,2,86,58,108,69,768,160,1
R8,validation,743,2,278,147,373,172,768,483,1
R8,validation,682,2,244,131,344,165,768,444,1
R8,validation,695,2,14,11,20,14,768,29,1
R8,validation,994,2,18,15,34,22,768,52,1
R8,validation,309,2,36,32,56,40,768,89,1
R8,validation,86,2,24,22,34,29,768,58,1
R8,validation,730,2,111,68,148,83,768,209,1
R8,validation,516,2,159,103,195,117,768,294,1
R8,validation,310,2,74,48,127,64,768,162,1
R8,validation,591,2,491,245,670,292,768,834,1
R8,validation,136,2,49,42,66,50,768,109,1
R8,validation,874,2,40,28,53,33,768,75,1
R8,validation,465,2,43,35,76,49,768,115,1
R8,validation,852,2,28,21,51,33,768,75,1
R8,validation,261,2,235,151,319,172,768,460,1
R8,validation,486,2,309,165,407,181,768,500,1
R8,validation,168,2,84,54,121,62,768,158,1
R8,validation,954,2,76,45,136,66,768,166,1
R8,validation,447,2,79,52,104,61,768,145,1
R8,validation,139,2,88,59,116,73,768,178,1
R8,validation,684,2,106,71,175,98,768,252,1
R8,validation,665,2,54,38,70,42,768,97,1
R8,validation,882,2,90,54,140,76,768,181,1
R8,validation,440,2,549,252,712,284,768,856,1
R8,validation,1004,2,38,34,55,46,768,98,1
R8,validation,532,2,45,38,68,51,768,114,1
R8,validation,55,2,40,32,75,47,768,116,1
R8,validation,120,2,44,36,70,46,768,106,1
R8,validation,529,2,70,42,101,50,768,124,1
R8,validation,25,2,79,43,136,60,768,162,1
R8,validation,72,2,280,163,359,185,768,487,1
R8,validation,44,2,104,56,182,76,768,203,1
R8,validation,249,2,108,46,174,63,768,167,1
R8,validation,394,2,91,65,137,82,768,197,1
R8,validation,703,2,80,58,124,77,768,187,1
R8,validation,915,2,36,31,48,37,768,78,1
R8,validation,972,2,56,40,72,48,768,116,1
R8,validation,198,2,47,36,70,48,768,111,1
R8,validation,541,2,397,193,514,223,768,627,1
R8,validation,355,2,217,122,274,138,768,367,1
R8,test,1593,2,86,56,116,64,768,162,1
R8,test,526,2,38,21,84,37,768,99,1
R8,test,393,2,329,168,412,186,768,520,1
R8,test,1403,2,79,55,116,71,768,168,1
R8,test,433,2,76,57,89,63,768,142,1
R8,test,576,2,30,19,53,28,768,71,1
R8,test,1087,2,173,99,235,120,768,319,1
R8,test,429,2,257,157,341,184,768,476,1
R8,test,611,2,71,45,102,55,768,127,1
R8,test,530,2,52,26,112,42,768,117,1
R8,test,812,2,64,33,113,51,768,134,1
R8,test,1449,2,34,30,60,45,768,98,1
R8,test,651,2,95,53,149,71,768,197,1
R8,test,561,2,23,16,49,27,768,67,1
R8,test,1018,2,53,42,76,53,768,119,1
R8,test,710,2,13,9,22,13,768,29,1
R8,test,1125,2,314,184,448,223,768,603,1
R8,test,124,2,96,66,113,72,768,173,1
R8,test,1769,2,14,11,21,15,768,31,1
R8,test,462,2,173,111,228,126,768,323,1
R8,test,879,2,59,41,72,48,768,111,1
R8,test,1027,2,57,39,82,54,768,122,1
R8,test,1375,2,42,26,81,41,768,102,1
R8,test,792,2,34,28,63,40,768,97,1
R8,test,1699,2,78,42,133,61,768,160,1
R8,test,1467,2,105,73,128,87,768,209,1
R8,test,1655,2,71,49,90,56,768,135,1
R8,test,538,2,44,27,88,40,768,105,1
R8,test,543,2,95,47,161,65,768,165,1
R8,test,1433,2,178,114,238,134,768,344,1
R8,test,1395,2,332,174,467,204,768,588,1
R8,test,1704,2,146,100,191,119,768,287,1
R8,test,29,2,38,19,75,31,768,79,1
R8,test,1920,2,29,26,43,34,768,73,1
R8,test,1446,2,39,21,86,37,768,100,1
R8,test,807,2,41,29,55,35,768,81,1
R8,test,1444,2,95,62,121,75,768,182,1
R8,test,56,2,58,44,82,56,768,131,1
R8,test,519,2,91,59,104,64,768,153,1
R8,test,936,2,27,24,58,37,768,88,1
R8,test,1790,2,221,120,303,138,768,377,1
R8,test,251,2,120,75,160,88,768,224,1
R8,test,99,2,101,68,144,83,768,205,1
R8,test,1548,2,99,67,166,88,768,221,1
R8,test,824,2,45,33,72,47,768,108,1
R8,test,298,2,18,15,37,24,768,56,1
R8,test,1551,2,24,20,40,28,768,62,1
R8,test,422,2,20,18,35,27,768,57,1
R8,test,1569,2,73,53,96,62,768,150,1
R8,test,1755,2,137,83,181,102,768,259,1
R8,test,1856,2,51,32,106,49,768,132,1
R8,test,764,2,26,16,53,29,768,71,1
R8,test,1599,2,33,23,55,35,768,79,1
R8,test,495,2,14,12,20,15,768,30,1
R8,test,1285,2,63,36,119,56,768,144,1
R8,test,985,2,79,49,146,73,768,188,1
R8,test,70,2,86,62,120,78,768,190,1
R8,test,275,2,65,51,84,61,768,138,1
R8,test,1050,2,30,28,43,35,768,74,1
R8,test,1946,2,37,20,65,30,768,74,1
R8,test,65,2,40,32,63,45,768,101,1
R8,test,585,2,70,44,109,58,768,142,1
R8,test,1106,2,82,29,161,49,768,132,1
R8,test,1987,2,60,40,75,48,768,113,1
R8,test,1228,2,71,39,125,53,768,139,1
R8,test,394,2,59,37,99,50,768,133,1
R8,test,990,2,29,20,53,30,768,72,1
R8,test,1491,2,14,11,20,14,768,29,1
R8,test,111,2,52,38,70,48,768,110,1
R8,test,352,2,101,77,120,83,768,194,1
R8,test,1132,2,251,132,307,150,768,407,1
R8,test,1971,2,100,60,162,84,768,215,1
R8,test,674,2,68,47,83,54,768,129,1
R8,test,570,2,52,40,73,51,768,119,1
R8,test,921,2,258,131,362,160,768,436,1
R8,test,1401,2,87,58,107,69,768,165,1
R8,test,1169,2,120,78,204,101,768,264,1
R8,test,1058,2,129,55,193,71,768,191,1
R8,test,1656,2,40,28,91,45,768,120,1
R8,test,411,2,71,38,118,55,768,141,1
R8,test,1440,2,30,19,56,31,768,78,1
R8,test,535,2,41,25,60,35,768,87,1
R8,test,1333,2,84,64,122,78,768,189,1
R8,test,1187,2,11,11,21,18,768,36,1
R8,test,998,2,269,141,334,157,768,426,1
R8,test,69,2,19,15,42,27,768,64,1
R8,test,1185,2,60,45,78,50,768,115,1
R8,test,1447,2,217,134,275,151,768,393,1
R8,test,744,2,25,21,49,31,768,75,1
R8,test,1366,2,87,64,124,83,768,194,1
R8,test,1736,2,44,24,81,37,768,99,1
R8,test,1511,2,19,12,42,19,768,47,1
R8,test,1007,2,22,16,36,22,768,53,1
R8,test,862,2,61,41,107,60,768,152,1
R8,test,588,2,246,136,357,158,768,429,1
R8,test,720,2,226,132,294,153,768,405,1
R8,test,1242,2,105,71,135,85,768,208,1
R8,test,1739,2,75,51,85,55,768,129,1
R8,test,1259,2,42,25,76,38,768,93,1
R8,test,1871,2,52,24,106,40,768,105,1
R8,test,1912,2,78,59,113,80,768,186,1
R8,test,1544,2,35,24,63,39,768,94,1
R8,test,1498,2,48,34,59,39,768,94,1
R8,test,926,2,75,56,131,73,768,179,1
R8,test,1940,2,171,126,239,148,768,364,1
R8,test,1009,2,48,21,86,34,768,89,1
R8,test,486,2,125,55,215,77,768,208,1
R8,test,128,2,12,10,26,17,768,38,1
R8,test,1198,2,46,27,83,42,768,109,1
R8,test,1681,2,33,30,52,42,768,89,1
R8,test,1488,2,29,18,56,30,768,76,1
R8,test,1330,2,159,104,213,124,768,312,1
R8,test,1318,2,90,55,116,64,768,170,1
R8,test,361,2,51,38,71,46,768,103,1
R8,test,1840,2,53,39,75,49,768,115,1
R8,test,1882,2,84,61,120,77,768,182,1
R8,test,256,2,52,29,105,46,768,119,1
R8,test,1251,2,14,11,20,14,768,29,1
R8,test,1619,2,77,59,118,71,768,174,1
R8,test,544,2,25,15,53,27,768,66,1
R8,test,342,2,259,134,341,160,768,441,1
R8,test,1943,2,75,42,123,54,768,143,1
R8,test,670,2,56,35,95,51,768,125,1
R8,test,1037,2,217,95,276,114,768,322,1
R8,test,1573,2,62,36,118,53,768,134,1
R8,test,1827,2,82,58,108,71,768,172,1
R8,test,307,2,38,20,77,36,768,93,1
R8,test,1244,2,417,222,560,253,768,718,1
R8,test,765,2,116,75,165,90,768,227,1
R8,test,1283,2,21,16,38,26,768,59,1
R8,test,1299,2,66,38,126,57,768,149,1
R8,test,233,2,133,94,182,112,768,276,1
R8,test,231,2,25,17,50,28,768,69,1
R8,test,1807,2,95,65,133,80,768,194,1
R8,test,555,2,35,29,52,39,768,84,1
R8,test,1001,2,50,39,78,53,768,119,1
R8,test,887,2,45,26,89,40,768,107,1
R8,test,1360,2,59,34,131,52,768,134,1
R8,test,1600,2,40,32,78,49,768,115,1
R8,test,806,2,18,14,39,26,768,60,1
R8,test,715,2,64,39,93,52,768,124,1
R8,test,354,2,103,70,126,78,768,191,1
R8,test,1859,2,32,25,51,36,768,78,1
R8,test,1874,2,245,129,379,165,768,468,1
R8,test,654,2,173,112,241,137,768,359,1
R8,test,305,2,25,16,50,27,768,65,1
R8,test,1041,2,57,44,82,58,768,131,1
R8,test,1674,2,111,50,193,67,768,184,1
R8,test,1963,2,75,55,95,64,768,148,1
R8,test,780,2,50,39,69,47,768,108,1
SST-2,train,468,2,20,18,34,27,768,57,1
SST-2,train,1956,2,10,10,18,16,768,31,1
SST-2,train,800,2,23,22,38,32,768,67,1
SST-2,train,6474,2,6,6,12,10,768,19,1
SST-2,train,2389,2,25,24,34,28,768,59,1
SST-2,train,2647,2,22,19,28,22,768,47,1
SST-2,train,5782,2,7,7,13,11,768,21,1
SST-2,train,1729,2,19,16,23,18,768,38,1
SST-2,train,5933,2,6,6,10,8,768,15,1
SST-2,train,6558,2,7,7,26,16,768,36,1
SST-2,train,592,2,21,20,28,25,768,50,1
SST-2,train,1867,2,21,20,28,25,768,50,1
SST-2,train,3550,2,25,23,40,31,768,66,1
SST-2,train,1732,2,22,20,26,22,768,45,1
SST-2,train,3543,2,27,23,36,30,768,63,1
SST-2,train,3185,2,10,10,19,16,768,32,1
SST-2,train,2115,2,5,5,10,8,768,15,1
SST-2,train,3796,2,11,11,26,23,768,45,1
SST-2,train,3410,2,20,19,34,29,768,60,1
SST-2,train,4231,2,16,14,25,21,768,43,1
SST-2,train,2057,2,12,12,19,17,768,33,1
SST-2,train,6819,2,15,15,20,18,768,35,1
SST-2,train,3832,2,13,12,18,15,768,30,1
SST-2,train,4803,2,4,4,7,5,768,9,1
SST-2,train,3168,2,16,16,28,26,768,51,1
SST-2,train,2114,2,38,35,52,43,768,89,1
SST-2,train,3312,2,4,4,9,7,768,13,1
SST-2,train,6501,2,26,23,37,28,768,60,1
SST-2,train,4656,2,12,12,28,23,768,48,1
SST-2,train,1488,2,5,5,18,14,768,29,1
SST-2,train,4958,2,20,19,28,24,768,48,1
SST-2,train,4570,2,22,21,30,26,768,53,1
SST-2,train,6814,2,7,7,10,8,768,15,1
SST-2,train,3589,2,15,15,21,18,768,36,1
SST-2,train,5604,2,11,11,18,15,768,30,1
SST-2,train,3176,2,17,17,27,25,768,49,1
SST-2,train,5272,2,14,13,19,16,768,32,1
SST-2,train,3433,2,25,24,37,34,768,68,1
SST-2,train,3362,2,4,4,9,7,768,13,1
SST-2,train,585,2,20,19,29,26,768,52,1
SST-2,train,6174,2,15,14,20,17,768,34,1
SST-2,train,4819,2,12,12,22,19,768,38,1
SST-2,train,5890,2,14,12,18,14,768,29,1
SST-2,train,132,2,24,22,32,26,768,54,1
SST-2,train,3353,2,42,36,52,43,768,92,1
SST-2,train,4517,2,11,11,19,16,768,32,1
SST-2,train,1420,2,14,13,22,19,768,38,1
SST-2,train,733,2,23,21,33,29,768,59,1
SST-2,train,2638,2,23,22,32,27,768,56,1
SST-2,train,4866,2,5,5,11,9,768,17,1
SST-2,train,5609,2,11,11,22,18,768,35,1
SST-2,train,734,2,22,21,32,29,768,58,1
SST-2,train,3001,2,35,34,47,42,768,86,1
SST-2,train,6522,2,20,17,24,19,768,40,1
SST-2,train,2404,2,17,15,26,22,768,45,1
SST-2,train,1362,2,16,16,27,25,768,49,1
SST-2,train,6424,2,12,12,16,14,768,27,1
SST-2,train,6748,2,3,3,7,5,768,9,1
SST-2,train,2453,2,24,22,37,30,768,63,1
SST-2,train,2197,2,18,15,23,18,768,38,1
SST-2,train,3698,2,12,12,15,13,768,25,1
SST-2,train,5500,2,11,11,18,15,768,30,1
SST-2,train,965,2,7,7,10,8,768,15,1
SST-2,train,2263,2,22,21,33,27,768,56,1
SST-2,train,6721,2,9,9,16,14,768,27,1
SST-2,train,4370,2,1,1,4,2,768,3,1
SST-2,train,503,2,28,27,48,43,768,88,1
SST-2,train,2759,2,27,25,39,34,768,70,1
SST-2,train,1544,2,21,21,32,29,768,58,1
SST-2,train,3313,2,26,21,38,29,768,64,1
SST-2,train,1370,2,18,18,23,21,768,41,1
SST-2,train,437,2,17,15,22,18,768,37,1
SST-2,train,3487,2,12,12,19,17,768,33,1
SST-2,train,4655,2,23,21,38,29,768,63,1
SST-2,train,1287,2,19,19,25,22,768,44,1
SST-2,train,3066,2,20,20,27,25,768,49,1
SST-2,train,6576,2,8,8,13,11,768,21,1
SST-2,train,4246,2,18,18,29,27,768,53,1
SST-2,train,4996,2,18,17,28,24,768,48,1
SST-2,train,5533,2,6,6,15,13,768,25,1
SST-2,train,842,2,6,6,12,10,768,19,1
SST-2,train,4914,2,3,3,6,4,768,7,1
SST-2,train,2818,2,14,13,24,19,768,40,1
SST-2,train,2874,2,19,16,30,21,768,46,1
SST-2,train,1737,2,22,22,31,29,768,57,1
SST-2,train,5453,2,25,22,36,28,768,59,1
SST-2,train,2943,2,9,9,13,11,768,21,1
SST-2,train,457,2,22,21,39,28,768,60,1
SST-2,train,712,2,9,9,16,14,768,27,1
SST-2,train,3721,2,21,19,27,22,768,46,1
SST-2,train,239,2,5,5,8,6,768,11,1
SST-2,train,3753,2,13,13,19,17,768,33,1
SST-2,train,544,2,30,26,39,32,768,68,1
SST-2,train,230,2,19,17,26,22,768,45,1
SST-2,train,1747,2,4,4,8,6,768,11,1
SST-2,train,101,2,23,20,31,26,768,54,1
SST-2,train,5198,2,27,25,42,37,768,76,1
SST-2,train,5557,2,16,15,30,24,768,49,1
SST-2,train,4839,2,11,10,18,14,768,29,1
SST-2,train,5574,2,24,23,42,36,768,74,1
SST-2,train,6003,2,18,18,27,24,768,48,1
SST-2,train,3869,2,11,11,19,16,768,32,1
SST-2,train,79,2,21,18,34,26,768,56,1
SST-2,train,1181,2,4,4,11,9,768,17,1
SST-2,train,4467,2,26,25,35,30,768,62,1
SST-2,train,534,2,21,21,29,27,768,53,1
SST-2,train,3340,2,14,14,23,21,768,41,1
SST-2,train,476,2,25,22,36,31,768,64,1
SST-2,train,5011,2,10,10,15,13,768,25,1
SST-2,train,4332,2,34,31,44,37,768,78,1
SST-2,train,4147,2,34,31,48,42,768,87,1
SST-2,train,1954,2,10,9,20,13,768,28,1
SST-2,train,4951,2,8,7,12,9,768,18,1
SST-2,train,3910,2,13,12,22,17,768,36,1
SST-2,train,5812,2,13,13,21,19,768,37,1
SST-2,train,3379,2,24,24,32,29,768,58,1
SST-2,train,4373,2,22,22,36,29,768,62,1
SST-2,train,5853,2,10,10,14,12,768,23,1
SST-2,train,3824,2,14,13,24,21,768,42,1
SST-2,train,1801,2,28,27,48,42,768,86,1
SST-2,train,4952,2,9,9,17,15,768,29,1
SST-2,train,1438,2,20,18,27,21,768,43,1
SST-2,train,5711,2,1,1,4,2,768,3,1
SST-2,train,5958,2,10,10,22,18,768,35,1
SST-2,train,2333,2,7,7,13,11,768,21,1
SST-2,train,2509,2,8,8,16,14,768,27,1
SST-2,train,5577,2,16,16,21,19,768,37,1
SST-2,train,3656,2,21,21,29,26,768,52,1
SST-2,train,2572,2,27,24,35,30,768,61,1
SST-2,train,3861,2,34,30,45,33,768,72,1
SST-2,train,3980,2,17,16,26,22,768,45,1
SST-2,train,3545,2,13,12,25,18,768,38,1
SST-2,train,2166,2,9,8,15,12,768,24,1
SST-2,train,3684,2,17,16,26,22,768,45,1
SST-2,train,6153,2,16,16,21,19,768,37,1
SST-2,train,1046,2,18,18,25,21,768,43,1
SST-2,train,3075,2,16,16,23,21,768,41,1
SST-2,train,5974,2,18,16,24,20,768,41,1
SST-2,train,1872,2,1,1,6,4,768,7,1
SST-2,train,1039,2,17,16,25,22,768,44,1
SST-2,train,4970,2,27,24,44,37,768,77,1
SST-2,train,4818,2,17,17,32,27,768,55,1
SST-2,train,1905,2,15,15,20,18,768,35,1
SST-2,train,6082,2,18,15,33,24,768,52,1
SST-2,train,4587,2,26,25,35,32,768,64,1
SST-2,train,233,2,7,7,13,11,768,21,1
SST-2,train,3295,2,32,28,54,48,768,99,1
SST-2,train,1926,2,14,14,19,16,768,32,1
SST-2,train,6371,2,18,17,24,21,768,42,1
SST-2,train,5632,2,9,9,13,11,768,21,1
SST-2,validation,794,2,5,5,11,8,768,16,1
SST-2,validation,319,2,18,17,26,20,768,43,1
SST-2,validation,382,2,33,33,43,38,768,78,1
SST-2,validation,779,2,8,8,18,15,768,30,1
SST-2,validation,422,2,22,20,40,28,768,62,1
SST-2,validation,327,2,10,10,16,14,768,27,1
SST-2,validation,803,2,11,10,20,14,768,29,1
SST-2,validation,136,2,18,18,23,20,768,39,1
SST-2,validation,670,2,15,15,19,17,768,33,1
SST-2,validation,810,2,20,20,30,28,768,55,1
SST-2,validation,323,2,12,11,20,14,768,29,1
SST-2,validation,344,2,8,8,11,9,768,17,1
SST-2,validation,497,2,10,10,19,17,768,33,1
SST-2,validation,227,2,12,12,24,20,768,39,1
SST-2,validation,44,2,23,19,32,24,768,52,1
SST-2,validation,404,2,23,21,28,24,768,49,1
SST-2,validation,210,2,14,13,22,19,768,38,1
SST-2,validation,428,2,36,33,54,49,768,100,1
SST-2,validation,444,2,25,25,41,37,768,75,1
SST-2,validation,174,2,15,13,27,19,768,41,1
SST-2,validation,70,2,13,13,20,18,768,35,1
SST-2,validation,462,2,25,23,39,31,768,65,1
SST-2,validation,465,2,14,13,23,20,768,40,1
SST-2,validation,309,2,10,10,16,14,768,27,1
SST-2,validation,66,2,26,24,34,30,768,61,1
SST-2,validation,598,2,14,14,21,19,768,37,1
SST-2,validation,23,2,3,3,9,7,768,13,1
SST-2,validation,30,2,12,11,18,15,768,30,1
SST-2,validation,542,2,11,11,18,16,768,31,1
SST-2,validation,67,2,3,3,9,7,768,13,1
SST-2,validation,722,2,18,18,25,23,768,45,1
SST-2,validation,328,2,8,8,15,13,768,25,1
SST-2,validation,333,2,12,11,20,15,768,31,1
SST-2,validation,797,2,16,16,23,20,768,40,1
SST-2,validation,753,2,28,24,35,27,768,59,1
SST-2,validation,244,2,5,5,12,9,768,18,1
SST-2,validation,300,2,6,6,14,11,768,22,1
SST-2,validation,76,2,27,24,34,29,768,60,1
SST-2,validation,250,2,15,14,20,17,768,34,1
