dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
R8,train,3973,5,60,45,76,54,768,326,1
R8,train,166,5,44,25,76,37,768,265,1
R8,train,1413,5,243,142,321,163,768,1259,1
R8,train,1552,5,46,20,106,35,768,275,1
R8,train,1941,5,80,48,134,64,768,466,1
R8,train,2447,5,51,35,90,50,768,320,1
R8,train,1811,5,117,77,144,85,768,575,1
R8,train,1818,5,139,69,265,94,768,736,1
R8,train,3878,5,24,16,54,29,768,185,1
R8,train,903,5,43,31,61,40,768,220,1
R8,train,3441,5,151,95,200,113,768,797,1
R8,train,1718,5,73,38,118,54,768,400,1
R8,train,2384,5,70,42,116,64,768,428,1
R8,train,2067,5,18,15,38,26,768,148,1
R8,train,2663,5,38,31,78,45,768,297,1
R8,train,680,5,60,46,82,55,768,341,1
R8,train,3815,5,14,11,22,15,768,75,1
R8,train,1211,5,216,101,357,129,768,1009,1
R8,train,3576,5,84,62,122,75,768,491,1
R8,train,1839,5,18,13,35,23,768,129,1
R8,train,3841,5,36,31,56,42,768,240,1
R8,train,3663,5,140,75,156,83,768,607,1
R8,train,70,5,12,10,28,18,768,90,1
R8,train,2409,5,61,43,99,61,768,403,1
R8,train,3169,5,69,51,99,63,768,413,1
R8,train,3077,5,63,33,118,51,768,343,1
R8,train,3794,5,55,36,71,40,768,278,1
R8,train,270,5,22,17,46,27,768,173,1
R8,train,14,5,21,17,40,28,768,160,1
R8,train,1592,5,83,65,107,77,768,465,1
R8,train,1835,5,37,20,70,34,768,218,1
R8,train,511,5,80,52,113,69,768,445,1
R8,train,729,5,39,32,70,50,768,290,1
R8,train,465,5,60,38,80,48,768,326,1
R8,train,8,5,20,20,33,27,768,141,1
R8,train,109,5,47,34,63,41,768,269,1
R8,train,2318,5,35,17,61,26,768,174,1
R8,train,4025,5,52,24,98,36,768,264,1
R8,train,1377,5,25,18,54,28,768,182,1
R8,train,3597,5,92,72,132,93,768,589,1
R8,train,817,5,13,11,20,15,768,71,1
R8,train,3709,5,36,30,51,39,768,221,1
R8,train,1662,5,59,34,108,52,768,376,1
R8,train,315,5,45,27,81,37,768,265,1
R8,train,3577,5,84,59,102,68,768,432,1
R8,train,2530,5,95,72,127,89,768,565,1
R8,train,211,5,63,31,102,45,768,327,1
R8,train,3279,5,295,157,366,175,768,1331,1
R8,train,1171,5,57,46,74,54,768,306,1
R8,train,1189,5,297,151,415,181,768,1497,1
R8,train,2880,5,399,201,507,232,768,1894,1
R8,train,3468,5,25,24,35,31,768,153,1
R8,train,2784,5,18,13,37,21,768,131,1
R8,train,670,5,302,171,399,199,768,1539,1
R8,train,402,5,84,70,111,83,768,487,1
R8,train,1537,5,93,58,112,66,768,450,1
R8,train,3580,5,60,37,103,54,768,348,1
R8,train,96,5,87,64,117,79,768,501,1
R8,train,802,5,95,61,128,78,768,532,1
R8,train,1411,5,102,72,152,89,768,589,1
R8,train,1511,5,38,28,51,35,768,191,1
R8,train,976,5,80,59,97,70,768,424,1
R8,train,2822,5,34,23,64,37,768,243,1
R8,train,1001,5,34,28,45,32,768,184,1
R8,train,551,5,83,64,112,79,768,495,1
R8,train,2924,5,39,26,52,32,768,200,1
R8,train,1192,5,55,37,95,51,768,329,1
R8,train,2164,5,47,39,67,50,768,290,1
R8,train,785,5,18,15,37,26,768,154,1
R8,train,1071,5,72,55,108,66,768,426,1
R8,train,864,5,99,62,145,74,768,506,1
R8,train,2921,5,93,48,196,71,768,535,1
R8,train,3277,5,73,55,112,72,768,464,1
R8,train,761,5,41,23,73,35,768,239,1
R8,train,318,5,195,85,285,109,768,921,1
R8,train,2118,5,69,43,110,64,768,410,1
R8,train,32,5,73,51,101,64,768,420,1
R8,train,599,5,52,41,76,53,768,309,1
R8,train,1593,5,78,46,144,67,768,453,1
R8,train,969,5,78,49,150,72,768,506,1
R8,train,2221,5,152,86,188,100,768,734,1
R8,train,354,5,279,138,413,165,768,1367,1
R8,train,2503,5,299,164,397,186,768,1446,1
R8,train,3861,5,234,115,300,135,768,1107,1
R8,train,1610,5,196,109,253,127,768,955,1
R8,train,3572,5,170,120,215,138,768,910,1
R8,train,1770,5,112,68,148,80,768,554,1
R8,train,1164,5,362,199,476,232,768,1822,1
R8,train,1393,5,82,56,122,76,768,488,1
R8,train,1840,5,38,21,76,36,768,238,1
R8,validation,628,5,57,41,82,56,768,346,1
R8,validation,631,5,39,35,58,48,768,258,1
R8,validation,741,5,47,31,64,37,768,241,1
R8,validation,514,5,187,119,255,141,768,1003,1
R8,validation,365,5,88,51,170,73,768,533,1
R8,validation,656,5,70,53,100,64,768,416,1
R8,validation,657,5,97,61,151,78,768,548,1
R8,validation,530,5,45,23,82,37,768,267,1
R8,validation,321,5,49,33,65,41,768,239,1
R8,validation,70,5,51,47,67,53,768,295,1
R8,validation,793,5,65,47,84,56,768,356,1
R8,validation,371,5,70,53,115,71,768,449,1
R8,validation,986,5,45,27,79,39,768,265,1
R8,validation,456,5,775,333,925,361,768,3365,1
R8,validation,247,5,39,34,50,40,768,216,1
R8,validation,757,5,78,56,129,71,768,481,1
R8,validation,751,5,187,105,257,127,768,977,1
R8,validation,983,5,256,156,355,177,768,1355,1
R8,validation,298,5,96,66,134,84,768,528,1
R8,validation,101,5,364,176,511,209,768,1843,1
R8,validation,1002,5,166,103,239,126,768,922,1
R8,validation,1000,5,13,10,21,15,768,71,1
R8,validation,213,5,80,41,142,57,768,419,1
R8,validation,237,5,59,47,87,59,768,351,1
R8,validation,594,5,93,68,119,83,768,515,1
R8,validation,281,5,218,119,288,138,768,1094,1
R8,validation,377,5,35,32,46,39,768,205,1
R8,validation,286,5,63,44,85,53,768,345,1
R8,validation,388,5,45,25,79,35,768,257,1
R8,validation,886,5,109,69,143,84,768,588,1
R8,validation,898,5,135,104,185,126,768,802,1
R8,validation,851,5,14,12,20,15,768,71,1
R8,validation,96,5,18,17,34,27,768,141,1
R8,validation,244,5,20,20,30,27,768,133,1
R8,validation,737,5,24,22,35,30,768,146,1
R8,validation,76,5,75,48,98,59,768,387,1
R8,validation,900,5,199,119,252,139,768,999,1
R8,validation,209,5,23,17,45,28,768,170,1
R8,validation,259,5,93,57,116,67,768,481,1
R8,validation,158,5,659,340,915,383,768,3295,1
R8,validation,495,5,27,23,50,38,768,212,1
R8,validation,527,5,84,46,169,67,768,495,1
R8,validation,331,5,264,154,357,176,768,1334,1
R8,validation,979,5,42,20,82,34,768,244,1
R8,validation,314,5,105,72,121,77,768,515,1
R8,validation,294,5,42,33,74,48,768,298,1
R8,validation,381,5,95,71,122,84,768,522,1
R8,validation,923,5,43,33,58,43,768,251,1
R8,validation,809,5,53,38,71,46,768,284,1
R8,validation,895,5,87,56,122,70,768,456,1
R8,validation,622,5,76,58,108,75,768,461,1
R8,validation,720,5,135,83,171,96,768,678,1
R8,validation,59,5,29,20,63,36,768,232,1
R8,validation,626,5,55,30,118,50,768,354,1
R8,validation,559,5,110,73,131,82,768,540,1
R8,validation,746,5,277,151,385,175,768,1423,1
R8,validation,380,5,93,67,119,80,768,508,1
R8,validation,54,5,55,44,79,54,768,320,1
R8,validation,23,5,244,109,313,128,768,1062,1
R8,validation,30,5,26,23,51,39,768,219,1
R8,validation,879,5,53,42,89,61,768,381,1
R8,validation,429,5,20,18,39,28,768,156,1
R8,validation,10,5,22,16,44,28,768,170,1
R8,validation,655,5,94,60,182,85,768,561,1
R8,validation,884,5,29,26,40,32,768,172,1
R8,validation,482,5,14,13,20,16,768,76,1
R8,validation,445,5,152,92,198,108,768,782,1
R8,validation,199,5,166,88,238,108,768,848,1
R8,validation,500,5,37,19,65,29,768,203,1
R8,validation,929,5,844,400,1147,454,768,3942,1
R8,validation,107,5,59,35,95,48,768,312,1
R8,validation,218,5,51,39,64,44,768,264,1
R8,validation,420,5,97,65,139,78,768,542,1
R8,validation,174,5,20,18,26,21,768,109,1
R8,validation,722,5,65,46,94,59,768,373,1
R8,validation,519,5,54,24,100,38,768,264,1
R8,validation,453,5,203,117,240,128,768,922,1
R8,validation,932,5,14,12,20,15,768,71,1
R8,validation,39,5,80,57,102,71,768,433,1
R8,validation,552,5,35,28,44,34,768,192,1
R8,validation,822,5,20,13,37,23,768,143,1
R8,validation,351,5,45,27,79,39,768,269,1
R8,validation,66,5,109,62,179,83,768,607,1
R8,validation,277,5,68,49,100,68,768,424,1
R8,validation,67,5,82,57,103,68,768,442,1
R8,validation,909,5,95,63,145,82,768,566,1
R8,validation,820,5,52,23,104,39,768,279,1
R8,validation,643,5,89,41,150,57,768,437,1
R8,validation,296,5,85,45,139,65,768,423,1
R8,validation,802,5,87,61,120,76,768,508,1
R8,validation,599,5,664,309,906,373,768,3343,1
R8,validation,950,5,84,56,112,68,768,456,1
R8,validation,557,5,44,32,77,47,768,307,1
R8,validation,423,5,45,27,72,38,768,266,1
R8,validation,759,5,339,202,419,219,768,1711,1
R8,validation,312,5,393,201,539,230,768,1892,1
R8,validation,184,5,27,18,54,31,768,191,1
R8,validation,332,5,227,139,300,161,768,1181,1
R8,validation,88,5,138,76,249,91,768,703,1
R8,validation,63,5,14,13,28,20,768,100,1
R8,validation,833,5,73,59,106,77,768,465,1
R8,validation,575,5,89,48,171,70,768,542,1
R8,validation,215,5,23,21,35,29,768,155,1
R8,validation,605,5,157,88,211,104,768,758,1
R8,validation,549,5,101,62,155,75,768,541,1
R8,validation,290,5,110,63,141,77,768,565,1
R8,validation,789,5,96,63,145,81,768,583,1
R8,validation,890,5,93,58,110,67,768,445,1
R8,validation,968,5,129,82,186,100,768,724,1
R8,validation,945,5,86,58,108,69,768,425,1
R8,validation,743,5,278,147,373,172,768,1406,1
R8,validation,682,5,244,131,344,165,768,1243,1
R8,validation,695,5,14,11,20,14,768,66,1
R8,validation,994,5,18,15,34,22,768,124,1
R8,validation,309,5,36,32,56,40,768,232,1
R8,validation,86,5,24,22,34,29,768,141,1
R8,validation,730,5,111,68,148,83,768,581,1
R8,validation,516,5,159,103,195,117,768,811,1
R8,validation,310,5,74,48,127,64,768,454,1
R8,validation,591,5,491,245,670,292,768,2430,1
R8,validation,136,5,49,42,66,50,768,280,1
R8,validation,874,5,40,28,53,33,768,205,1
R8,validation,465,5,43,35,76,49,768,295,1
R8,validation,852,5,28,21,51,33,768,191,1
R8,validation,261,5,235,151,319,172,768,1270,1
R8,validation,486,5,309,165,407,181,768,1441,1
R8,validation,168,5,84,54,121,62,768,438,1
R8,validation,954,5,76,45,136,66,768,458,1
R8,validation,447,5,79,52,104,61,768,389,1
R8,validation,139,5,88,59,116,73,768,485,1
R8,validation,684,5,106,71,175,98,768,688,1
R8,validation,665,5,54,38,70,42,768,262,1
R8,validation,882,5,90,54,140,76,768,478,1
R8,validation,440,5,549,252,712,284,768,2522,1
R8,validation,1004,5,38,34,55,46,768,246,1
R8,validation,532,5,45,38,68,51,768,299,1
R8,validation,55,5,40,32,75,47,768,291,1
R8,validation,120,5,44,36,70,46,768,286,1
R8,validation,529,5,70,42,101,50,768,344,1
R8,validation,25,5,79,43,136,60,768,466,1
R8,validation,72,5,280,163,359,185,768,1409,1
R8,validation,44,5,104,56,182,76,768,592,1
R8,validation,249,5,108,46,174,63,768,497,1
R8,validation,394,5,91,65,137,82,768,536,1
R8,validation,703,5,80,58,124,77,768,513,1
R8,validation,915,5,36,31,48,37,768,199,1
R8,validation,972,5,56,40,72,48,768,314,1
R8,validation,198,5,47,36,70,48,768,294,1
R8,validation,541,5,397,193,514,223,768,1825,1
R8,validation,355,5,217,122,274,138,768,1070,1
R8,test,1593,5,86,56,116,64,768,440,1
R8,test,526,5,38,21,84,37,768,263,1
R8,test,393,5,329,168,412,186,768,1528,1
R8,test,1403,5,79,55,116,71,768,449,1
R8,test,433,5,76,57,89,63,768,383,1
R8,test,576,5,30,19,53,28,768,186,1
R8,test,1087,5,173,99,235,120,768,908,1
R8,test,429,5,257,157,341,184,768,1358,1
R8,test,611,5,71,45,102,55,768,337,1
R8,test,530,5,52,26,112,42,768,330,1
R8,test,812,5,64,33,113,51,768,371,1
R8,test,1449,5,34,30,60,45,768,253,1
R8,test,651,5,95,53,149,71,768,567,1
R8,test,561,5,23,16,49,27,768,175,1
R8,test,1018,5,53,42,76,53,768,311,1
R8,test,710,5,13,9,22,13,768,75,1
R8,test,1125,5,314,184,448,223,768,1755,1
R8,test,124,5,96,66,113,72,768,472,1
R8,test,1769,5,14,11,21,15,768,71,1
R8,test,462,5,173,111,228,126,768,914,1
R8,test,879,5,59,41,72,48,768,298,1
R8,test,1027,5,57,39,82,54,768,332,1
R8,test,1375,5,42,26,81,41,768,271,1
R8,test,792,5,34,28,63,40,768,242,1
R8,test,1699,5,78,42,133,61,768,455,1
R8,test,1467,5,105,73,128,87,768,561,1
R8,test,1655,5,71,49,90,56,768,366,1
R8,test,538,5,44,27,88,40,768,286,1
R8,test,543,5,95,47,161,65,768,461,1
R8,test,1433,5,178,114,238,134,768,970,1
R8,test,1395,5,332,174,467,204,768,1718,1
R8,test,1704,5,146,100,191,119,768,801,1
R8,test,29,5,38,19,75,31,768,219,1
R8,test,1920,5,29,26,43,34,768,186,1
R8,test,1446,5,39,21,86,37,768,269,1
R8,test,807,5,41,29,55,35,768,219,1
R8,test,1444,5,95,62,121,75,768,499,1
R8,test,56,5,58,44,82,56,768,338,1
R8,test,519,5,91,59,104,64,768,424,1
R8,test,936,5,27,24,58,37,768,221,1
R8,test,1790,5,221,120,303,138,768,1090,1
R8,test,251,5,120,75,160,88,768,628,1
R8,test,99,5,101,68,144,83,768,563,1
R8,test,1548,5,99,67,166,88,768,618,1
R8,test,824,5,45,33,72,47,768,289,1
R8,test,298,5,18,15,37,24,768,146,1
R8,test,1551,5,24,20,40,28,768,146,1
R8,test,422,5,20,18,35,27,768,143,1
R8,test,1569,5,73,53,96,62,768,396,1
R8,test,1755,5,137,83,181,102,768,726,1
R8,test,1856,5,51,32,106,49,768,341,1
R8,test,764,5,26,16,53,29,768,187,1
R8,test,1599,5,33,23,55,35,768,205,1
R8,test,495,5,14,12,20,15,768,71,1
R8,test,1285,5,63,36,119,56,768,400,1
R8,test,985,5,79,49,146,73,768,513,1
R8,test,70,5,86,62,120,78,768,520,1
R8,test,275,5,65,51,84,61,768,361,1
R8,test,1050,5,30,28,43,35,768,187,1
R8,test,1946,5,37,20,65,30,768,198,1
R8,test,65,5,40,32,63,45,768,257,1
R8,test,585,5,70,44,109,58,768,376,1
R8,test,1106,5,82,29,161,49,768,365,1
R8,test,1987,5,60,40,75,48,768,310,1
R8,test,1228,5,71,39,125,53,768,387,1
R8,test,394,5,59,37,99,50,768,350,1
R8,test,990,5,29,20,53,30,768,194,1
R8,test,1491,5,14,11,20,14,768,66,1
R8,test,111,5,52,38,70,48,768,294,1
R8,test,352,5,101,77,120,83,768,517,1
R8,test,1132,5,251,132,307,150,768,1180,1
R8,test,1971,5,100,60,162,84,768,594,1
R8,test,674,5,68,47,83,54,768,346,1
R8,test,570,5,52,40,73,51,768,311,1
R8,test,921,5,258,131,362,160,768,1276,1
R8,test,1401,5,87,58,107,69,768,449,1
R8,test,1169,5,120,78,204,101,768,731,1
R8,test,1058,5,129,55,193,71,768,555,1
R8,test,1656,5,40,28,91,45,768,301,1
R8,test,411,5,71,38,118,55,768,397,1
R8,test,1440,5,30,19,56,31,768,201,1
R8,test,535,5,41,25,60,35,768,235,1
R8,test,1333,5,84,64,122,78,768,504,1
R8,test,1187,5,11,11,21,18,768,84,1
R8,test,998,5,269,141,334,157,768,1225,1
R8,test,69,5,19,15,42,27,768,151,1
R8,test,1185,5,60,45,78,50,768,316,1
R8,test,1447,5,217,134,275,151,768,1083,1
R8,test,744,5,25,21,49,31,768,183,1
R8,test,1366,5,87,64,124,83,768,523,1
R8,test,1736,5,44,24,81,37,768,269,1
R8,test,1511,5,19,12,42,19,768,129,1
R8,test,1007,5,22,16,36,22,768,140,1
R8,test,862,5,61,41,107,60,768,422,1
R8,test,588,5,246,136,357,158,768,1238,1
R8,test,720,5,226,132,294,153,768,1157,1
R8,test,1242,5,105,71,135,85,768,579,1
R8,test,1739,5,75,51,85,55,768,357,1
R8,test,1259,5,42,25,76,38,768,238,1
R8,test,1871,5,52,24,106,40,768,282,1
R8,test,1912,5,78,59,113,80,768,492,1
R8,test,1544,5,35,24,63,39,768,257,1
R8,test,1498,5,48,34,59,39,768,255,1
R8,test,926,5,75,56,131,73,768,463,1
R8,test,1940,5,171,126,239,148,768,1006,1
R8,test,1009,5,48,21,86,34,768,254,1
R8,test,486,5,125,55,215,77,768,573,1
R8,test,128,5,12,10,26,17,768,91,1
R8,test,1198,5,46,27,83,42,768,296,1
R8,test,1681,5,33,30,52,42,768,226,1
R8,test,1488,5,29,18,56,30,768,202,1
R8,test,1330,5,159,104,213,124,768,870,1
R8,test,1318,5,90,55,116,64,768,458,1
R8,test,361,5,51,38,71,46,768,278,1
R8,test,1840,5,53,39,75,49,768,307,1
R8,test,1882,5,84,61,120,77,768,499,1
R8,test,256,5,52,29,105,46,768,314,1
R8,test,1251,5,14,11,20,14,768,66,1
R8,test,1619,5,77,59,118,71,768,459,1
R8,test,544,5,25,15,53,27,768,179,1
R8,test,342,5,259,134,341,160,768,1296,1
R8,test,1943,5,75,42,123,54,768,386,1
R8,test,670,5,56,35,95,51,768,341,1
R8,test,1037,5,217,95,276,114,768,956,1
R8,test,1573,5,62,36,118,53,768,361,1
R8,test,1827,5,82,58,108,71,768,463,1
R8,test,307,5,38,20,77,36,768,256,1
R8,test,1244,5,417,222,560,253,768,2089,1
R8,test,765,5,116,75,165,90,768,644,1
R8,test,1283,5,21,16,38,26,768,156,1
R8,test,1299,5,66,38,126,57,768,427,1
R8,test,233,5,133,94,182,112,768,760,1
R8,test,231,5,25,17,50,28,768,184,1
R8,test,1807,5,95,65,133,80,768,548,1
R8,test,555,5,35,29,52,39,768,223,1
R8,test,1001,5,50,39,78,53,768,315,1
R8,test,887,5,45,26,89,40,768,294,1
R8,test,1360,5,59,34,131,52,768,370,1
R8,test,1600,5,40,32,78,49,768,299,1
R8,test,806,5,18,14,39,26,768,150,1
R8,test,715,5,64,39,93,52,768,336,1
R8,test,354,5,103,70,126,78,768,524,1
R8,test,1859,5,32,25,51,36,768,202,1
R8,test,1874,5,245,129,379,165,768,1357,1
R8,test,654,5,173,112,241,137,768,997,1
R8,test,305,5,25,16,50,27,768,163,1
R8,test,1041,5,57,44,82,58,768,340,1
R8,test,1674,5,111,50,193,67,768,539,1
R8,test,1963,5,75,55,95,64,768,404,1
R8,test,780,5,50,39,69,47,768,287,1
SST-2,train,468,5,20,18,34,27,768,143,1
SST-2,train,1956,5,10,10,18,16,768,74,1
SST-2,train,800,5,23,22,38,32,768,166,1
SST-2,train,6474,5,6,6,12,10,768,44,1
SST-2,train,2389,5,25,24,34,28,768,148,1
SST-2,train,2647,5,22,19,28,22,768,116,1
SST-2,train,5782,5,7,7,13,11,768,49,1
SST-2,train,1729,5,19,16,23,18,768,92,1
SST-2,train,5933,5,6,6,10,8,768,34,1
SST-2,train,6558,5,7,7,26,16,768,90,1
SST-2,train,592,5,21,20,28,25,768,119,1
SST-2,train,1867,5,21,20,28,25,768,123,1
SST-2,train,3550,5,25,23,40,31,768,165,1
SST-2,train,1732,5,22,20,26,22,768,110,1
SST-2,train,3543,5,27,23,36,30,768,160,1
SST-2,train,3185,5,10,10,19,16,768,76,1
SST-2,train,2115,5,5,5,10,8,768,34,1
SST-2,train,3796,5,11,11,26,23,768,107,1
SST-2,train,3410,5,20,19,34,29,768,151,1
SST-2,train,4231,5,16,14,25,21,768,101,1
SST-2,train,2057,5,12,12,19,17,768,79,1
SST-2,train,6819,5,15,15,20,18,768,84,1
SST-2,train,3832,5,13,12,18,15,768,73,1
SST-2,train,4803,5,4,4,7,5,768,19,1
SST-2,train,3168,5,16,16,28,26,768,124,1
SST-2,train,2114,5,38,35,52,43,768,225,1
SST-2,train,3312,5,4,4,9,7,768,29,1
SST-2,train,6501,5,26,23,37,28,768,154,1
SST-2,train,4656,5,12,12,28,23,768,115,1
SST-2,train,1488,5,5,5,18,14,768,70,1
SST-2,train,4958,5,20,19,28,24,768,118,1
SST-2,train,4570,5,22,21,30,26,768,130,1
SST-2,train,6814,5,7,7,10,8,768,34,1
SST-2,train,3589,5,15,15,21,18,768,88,1
SST-2,train,5604,5,11,11,18,15,768,69,1
SST-2,train,3176,5,17,17,27,25,768,119,1
SST-2,train,5272,5,14,13,19,16,768,78,1
SST-2,train,3433,5,25,24,37,34,768,168,1
SST-2,train,3362,5,4,4,9,7,768,29,1
SST-2,train,585,5,20,19,29,26,768,128,1
SST-2,train,6174,5,15,14,20,17,768,83,1
SST-2,train,4819,5,12,12,22,19,768,93,1
SST-2,train,5890,5,14,12,18,14,768,66,1
SST-2,train,132,5,24,22,32,26,768,132,1
SST-2,train,3353,5,42,36,52,43,768,237,1
SST-2,train,4517,5,11,11,19,16,768,74,1
SST-2,train,1420,5,14,13,22,19,768,93,1
SST-2,train,733,5,23,21,33,29,768,141,1
SST-2,train,2638,5,23,22,32,27,768,135,1
SST-2,train,4866,5,5,5,11,9,768,39,1
SST-2,train,5609,5,11,11,22,18,768,84,1
SST-2,train,734,5,22,21,32,29,768,143,1
SST-2,train,3001,5,35,34,47,42,768,212,1
SST-2,train,6522,5,20,17,24,19,768,99,1
SST-2,train,2404,5,17,15,26,22,768,112,1
SST-2,train,1362,5,16,16,27,25,768,119,1
SST-2,train,6424,5,12,12,16,14,768,64,1
SST-2,train,6748,5,3,3,7,5,768,19,1
SST-2,train,2453,5,24,22,37,30,768,158,1
SST-2,train,2197,5,18,15,23,18,768,92,1
SST-2,train,3698,5,12,12,15,13,768,59,1
SST-2,train,5500,5,11,11,18,15,768,71,1
SST-2,train,965,5,7,7,10,8,768,34,1
SST-2,train,2263,5,22,21,33,27,768,131,1
SST-2,train,6721,5,9,9,16,14,768,64,1
SST-2,train,4370,5,1,1,4,2,768,4,1
SST-2,train,503,5,28,27,48,43,768,221,1
SST-2,train,2759,5,27,25,39,34,768,172,1
SST-2,train,1544,5,21,21,32,29,768,143,1
SST-2,train,3313,5,26,21,38,29,768,163,1
SST-2,train,1370,5,18,18,23,21,768,99,1
SST-2,train,437,5,17,15,22,18,768,92,1
SST-2,train,3487,5,12,12,19,17,768,79,1
SST-2,train,4655,5,23,21,38,29,768,151,1
SST-2,train,1287,5,19,19,25,22,768,108,1
SST-2,train,3066,5,20,20,27,25,768,119,1
SST-2,train,6576,5,8,8,13,11,768,49,1
SST-2,train,4246,5,18,18,29,27,768,129,1
SST-2,train,4996,5,18,17,28,24,768,116,1
SST-2,train,5533,5,6,6,15,13,768,59,1
SST-2,train,842,5,6,6,12,10,768,44,1
SST-2,train,4914,5,3,3,6,4,768,14,1
SST-2,train,2818,5,14,13,24,19,768,93,1
SST-2,train,2874,5,19,16,30,21,768,111,1
SST-2,train,1737,5,22,22,31,29,768,139,1
SST-2,train,5453,5,25,22,36,28,768,152,1
SST-2,train,2943,5,9,9,13,11,768,49,1
SST-2,train,457,5,22,21,39,28,768,144,1
SST-2,train,712,5,9,9,16,14,768,64,1
SST-2,train,3721,5,21,19,27,22,768,114,1
SST-2,train,239,5,5,5,8,6,768,24,1
SST-2,train,3753,5,13,13,19,17,768,79,1
SST-2,train,544,5,30,26,39,32,768,164,1
SST-2,train,230,5,19,17,26,22,768,112,1
SST-2,train,1747,5,4,4,8,6,768,24,1
SST-2,train,101,5,23,20,31,26,768,136,1
SST-2,train,5198,5,27,25,42,37,768,191,1
SST-2,train,5557,5,16,15,30,24,768,122,1
SST-2,train,4839,5,11,10,18,14,768,72,1
SST-2,train,5574,5,24,23,42,36,768,188,1
SST-2,train,6003,5,18,18,27,24,768,118,1
SST-2,train,3869,5,11,11,19,16,768,76,1
SST-2,train,79,5,21,18,34,26,768,136,1
SST-2,train,1181,5,4,4,11,9,768,39,1
SST-2,train,4467,5,26,25,35,30,768,154,1
SST-2,train,534,5,21,21,29,27,768,129,1
SST-2,train,3340,5,14,14,23,21,768,99,1
SST-2,train,476,5,25,22,36,31,768,157,1
SST-2,train,5011,5,10,10,15,13,768,59,1
SST-2,train,4332,5,34,31,44,37,768,195,1
SST-2,train,4147,5,34,31,48,42,768,220,1
SST-2,train,1954,5,10,9,20,13,768,71,1
SST-2,train,4951,5,8,7,12,9,768,41,1
SST-2,train,3910,5,13,12,22,17,768,83,1
SST-2,train,5812,5,13,13,21,19,768,89,1
SST-2,train,3379,5,24,24,32,29,768,143,1
SST-2,train,4373,5,22,22,36,29,768,143,1
SST-2,train,5853,5,10,10,14,12,768,54,1
SST-2,train,3824,5,14,13,24,21,768,103,1
SST-2,train,1801,5,28,27,48,42,768,210,1
SST-2,train,4952,5,9,9,17,15,768,69,1
SST-2,train,1438,5,20,18,27,21,768,101,1
SST-2,train,5711,5,1,1,4,2,768,4,1
SST-2,train,5958,5,10,10,22,18,768,84,1
SST-2,train,2333,5,7,7,13,11,768,49,1
SST-2,train,2509,5,8,8,16,14,768,64,1
SST-2,train,5577,5,16,16,21,19,768,89,1
SST-2,train,3656,5,21,21,29,26,768,128,1
SST-2,train,2572,5,27,24,35,30,768,154,1
SST-2,train,3861,5,34,30,45,33,768,179,1
SST-2,train,3980,5,17,16,26,22,768,112,1
SST-2,train,3545,5,13,12,25,18,768,94,1
SST-2,train,2166,5,9,8,15,12,768,58,1
SST-2,train,3684,5,17,16,26,22,768,108,1
SST-2,train,6153,5,16,16,21,19,768,89,1
SST-2,train,1046,5,18,18,25,21,768,107,1
SST-2,train,3075,5,16,16,23,21,768,99,1
SST-2,train,5974,5,18,16,24,20,768,100,1
SST-2,train,1872,5,1,1,6,4,768,14,1
SST-2,train,1039,5,17,16,25,22,768,104,1
SST-2,train,4970,5,27,24,44,37,768,185,1
SST-2,train,4818,5,17,17,32,27,768,135,1
SST-2,train,1905,5,15,15,20,18,768,84,1
SST-2,train,6082,5,18,15,33,24,768,128,1
SST-2,train,4587,5,26,25,35,32,768,158,1
SST-2,train,233,5,7,7,13,11,768,49,1
SST-2,train,3295,5,32,28,54,48,768,250,1
SST-2,train,1926,5,14,14,19,16,768,74,1
SST-2,train,6371,5,18,17,24,21,768,99,1
SST-2,train,5632,5,9,9,13,11,768,49,1
SST-2,validation,794,5,5,5,11,8,768,34,1
SST-2,validation,319,5,18,17,26,20,768,108,1
SST-2,validation,382,5,33,33,43,38,768,196,1
SST-2,validation,779,5,8,8,18,15,768,71,1
SST-2,validation,422,5,22,20,40,28,768,158,1
SST-2,validation,327,5,10,10,16,14,768,64,1
SST-2,validation,803,5,11,10,20,14,768,68,1
SST-2,validation,136,5,18,18,23,20,768,92,1
SST-2,validation,670,5,15,15,19,17,768,79,1
SST-2,validation,810,5,20,20,30,28,768,134,1
SST-2,validation,323,5,12,11,20,14,768,68,1
SST-2,validation,344,5,8,8,11,9,768,39,1
SST-2,validation,497,5,10,10,19,17,768,79,1
SST-2,validation,227,5,12,12,24,20,768,90,1
SST-2,validation,44,5,23,19,32,24,768,136,1
SST-2,validation,404,5,23,21,28,24,768,122,1
SST-2,validation,210,5,14,13,22,19,768,93,1
SST-2,validation,428,5,36,33,54,49,768,251,1
SST-2,validation,444,5,25,25,41,37,768,187,1
SST-2,validation,174,5,15,13,27,19,768,103,1
SST-2,validation,70,5,13,13,20,18,768,84,1
SST-2,validation,462,5,25,23,39,31,768,167,1
SST-2,validation,465,5,14,13,23,20,768,98,1
SST-2,validation,309,5,10,10,16,14,768,64,1
SST-2,validation,66,5,26,24,34,30,768,148,1
SST-2,validation,598,5,14,14,21,19,768,89,1
SST-2,validation,23,5,3,3,9,7,768,29,1
SST-2,validation,30,5,12,11,18,15,768,73,1
