dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
R8,train,2447,4,51,35,90,50,768,256,1
R8,train,1811,4,117,77,144,85,768,460,1
R8,train,1818,4,139,69,265,94,768,584,1
R8,train,3878,4,24,16,54,29,768,151,1
R8,train,903,4,43,31,61,40,768,180,1
R8,train,3441,4,151,95,200,113,768,628,1
R8,train,1718,4,73,38,118,54,768,316,1
R8,train,2384,4,70,42,116,64,768,339,1
R8,train,2067,4,18,15,38,26,768,122,1
R8,train,2663,4,38,31,78,45,768,239,1
R8,train,680,4,60,46,82,55,768,270,1
R8,train,3815,4,14,11,22,15,768,64,1
R8,train,1211,4,216,101,357,129,768,794,1
R8,train,3576,4,84,62,122,75,768,396,1
R8,train,1839,4,18,13,35,23,768,107,1
R8,train,3841,4,36,31,56,42,768,190,1
R8,train,3663,4,140,75,156,83,768,481,1
R8,train,70,4,12,10,28,18,768,73,1
R8,train,2409,4,61,43,99,61,768,318,1
R8,train,3169,4,69,51,99,63,768,326,1
R8,train,3077,4,63,33,118,51,768,279,1
R8,train,3794,4,55,36,71,40,768,222,1
R8,train,270,4,22,17,46,27,768,139,1
R8,train,14,4,21,17,40,28,768,130,1
R8,train,1592,4,83,65,107,77,768,370,1
R8,train,1835,4,37,20,70,34,768,182,1
R8,train,511,4,80,52,113,69,768,353,1
R8,train,729,4,39,32,70,50,768,235,1
R8,train,465,4,60,38,80,48,768,257,1
R8,train,8,4,20,20,33,27,768,114,1
R8,train,109,4,47,34,63,41,768,212,1
R8,train,2318,4,35,17,61,26,768,146,1
R8,train,4025,4,52,24,98,36,768,209,1
R8,train,1377,4,25,18,54,28,768,148,1
R8,train,3597,4,92,72,132,93,768,467,1
R8,train,817,4,13,11,20,15,768,60,1
R8,train,3709,4,36,30,51,39,768,175,1
R8,train,1662,4,59,34,108,52,768,300,1
R8,train,315,4,45,27,81,37,768,212,1
R8,train,3577,4,84,59,102,68,768,340,1
R8,train,2530,4,95,72,127,89,768,451,1
R8,train,211,4,63,31,102,45,768,255,1
R8,train,3279,4,295,157,366,175,768,1062,1
R8,train,1171,4,57,46,74,54,768,243,1
R8,train,1189,4,297,151,415,181,768,1162,1
R8,train,2880,4,399,201,507,232,768,1485,1
R8,train,3468,4,25,24,35,31,768,124,1
R8,train,2784,4,18,13,37,21,768,108,1
R8,train,670,4,302,171,399,199,768,1204,1
R8,train,402,4,84,70,111,83,768,387,1
R8,train,1537,4,93,58,112,66,768,357,1
R8,train,3580,4,60,37,103,54,768,276,1
R8,train,96,4,87,64,117,79,768,397,1
R8,train,802,4,95,61,128,78,768,417,1
R8,train,1411,4,102,72,152,89,768,477,1
R8,train,1511,4,38,28,51,35,768,156,1
R8,train,976,4,80,59,97,70,768,340,1
R8,train,2822,4,34,23,64,37,768,192,1
R8,train,1001,4,34,28,45,32,768,147,1
R8,train,551,4,83,64,112,79,768,392,1
R8,train,2924,4,39,26,52,32,768,159,1
R8,train,1192,4,55,37,95,51,768,263,1
R8,train,2164,4,47,39,67,50,768,231,1
R8,train,785,4,18,15,37,26,768,122,1
R8,train,1071,4,72,55,108,66,768,336,1
R8,train,864,4,99,62,145,74,768,398,1
R8,train,2921,4,93,48,196,71,768,418,1
R8,train,3277,4,73,55,112,72,768,365,1
R8,train,761,4,41,23,73,35,768,194,1
R8,train,318,4,195,85,285,109,768,716,1
R8,train,2118,4,69,43,110,64,768,322,1
R8,train,32,4,73,51,101,64,768,338,1
R8,train,599,4,52,41,76,53,768,243,1
R8,train,1593,4,78,46,144,67,768,361,1
R8,train,969,4,78,49,150,72,768,409,1
R8,train,2221,4,152,86,188,100,768,577,1
R8,train,354,4,279,138,413,165,768,1066,1
R8,train,2503,4,299,164,397,186,768,1136,1
R8,train,3861,4,234,115,300,135,768,868,1
R8,train,1610,4,196,109,253,127,768,755,1
R8,train,3572,4,170,120,215,138,768,724,1
R8,train,1770,4,112,68,148,80,768,439,1
R8,train,1164,4,362,199,476,232,768,1440,1
R8,train,1393,4,82,56,122,76,768,382,1
R8,train,1840,4,38,21,76,36,768,196,1
R8,validation,628,4,57,41,82,56,768,275,1
R8,validation,631,4,39,35,58,48,768,205,1
R8,validation,741,4,47,31,64,37,768,193,1
R8,validation,514,4,187,119,255,141,768,799,1
R8,validation,365,4,88,51,170,73,768,418,1
R8,validation,656,4,70,53,100,64,768,329,1
R8,validation,657,4,97,61,151,78,768,434,1
R8,validation,530,4,45,23,82,37,768,210,1
R8,validation,321,4,49,33,65,41,768,190,1
R8,validation,70,4,51,47,67,53,768,238,1
R8,validation,793,4,65,47,84,56,768,282,1
R8,validation,371,4,70,53,115,71,768,356,1
R8,validation,986,4,45,27,79,39,768,214,1
R8,validation,456,4,775,333,925,361,768,2649,1
R8,validation,247,4,39,34,50,40,768,174,1
R8,validation,757,4,78,56,129,71,768,378,1
R8,validation,751,4,187,105,257,127,768,762,1
R8,validation,983,4,256,156,355,177,768,1066,1
R8,validation,298,4,96,66,134,84,768,420,1
R8,validation,101,4,364,176,511,209,768,1433,1
R8,validation,1002,4,166,103,239,126,768,724,1
R8,validation,1000,4,13,10,21,15,768,61,1
R8,validation,213,4,80,41,142,57,768,331,1
R8,validation,237,4,59,47,87,59,768,282,1
R8,validation,594,4,93,68,119,83,768,407,1
R8,validation,281,4,218,119,288,138,768,854,1
R8,validation,377,4,35,32,46,39,768,164,1
R8,validation,286,4,63,44,85,53,768,270,1
R8,validation,388,4,45,25,79,35,768,202,1
R8,validation,886,4,109,69,143,84,768,463,1
R8,validation,898,4,135,104,185,126,768,634,1
R8,validation,851,4,14,12,20,15,768,60,1
R8,validation,96,4,18,17,34,27,768,113,1
R8,validation,244,4,20,20,30,27,768,107,1
R8,validation,737,4,24,22,35,30,768,120,1
R8,validation,76,4,75,48,98,59,768,304,1
R8,validation,900,4,199,119,252,139,768,785,1
R8,validation,209,4,23,17,45,28,768,138,1
R8,validation,259,4,93,57,116,67,768,379,1
R8,validation,158,4,659,340,915,383,768,2589,1
R8,validation,495,4,27,23,50,38,768,168,1
R8,validation,527,4,84,46,169,67,768,393,1
R8,validation,331,4,264,154,357,176,768,1051,1
R8,validation,979,4,42,20,82,34,768,193,1
R8,validation,314,4,105,72,121,77,768,409,1
R8,validation,294,4,42,33,74,48,768,239,1
R8,validation,381,4,95,71,122,84,768,414,1
R8,validation,923,4,43,33,58,43,768,199,1
R8,validation,809,4,53,38,71,46,768,228,1
R8,validation,895,4,87,56,122,70,768,359,1
R8,validation,622,4,76,58,108,75,768,366,1
R8,validation,720,4,135,83,171,96,768,530,1
R8,validation,59,4,29,20,63,36,768,185,1
R8,validation,626,4,55,30,118,50,768,286,1
R8,validation,559,4,110,73,131,82,768,424,1
R8,validation,746,4,277,151,385,175,768,1120,1
R8,validation,380,4,93,67,119,80,768,403,1
R8,validation,54,4,55,44,79,54,768,255,1
R8,validation,23,4,244,109,313,128,768,830,1
R8,validation,30,4,26,23,51,39,768,174,1
R8,validation,879,4,53,42,89,61,768,302,1
R8,validation,429,4,20,18,39,28,768,124,1
R8,validation,10,4,22,16,44,28,768,136,1
R8,validation,655,4,94,60,182,85,768,451,1
R8,validation,884,4,29,26,40,32,768,140,1
R8,validation,482,4,14,13,20,16,768,64,1
R8,validation,445,4,152,92,198,108,768,615,1
R8,validation,199,4,166,88,238,108,768,661,1
R8,validation,500,4,37,19,65,29,768,166,1
R8,validation,929,4,844,400,1147,454,768,3083,1
R8,validation,107,4,59,35,95,48,768,245,1
R8,validation,218,4,51,39,64,44,768,212,1
R8,validation,420,4,97,65,139,78,768,434,1
R8,validation,174,4,20,18,26,21,768,89,1
R8,validation,722,4,65,46,94,59,768,301,1
R8,validation,519,4,54,24,100,38,768,209,1
R8,validation,453,4,203,117,240,128,768,723,1
R8,validation,932,4,14,12,20,15,768,60,1
R8,validation,39,4,80,57,102,71,768,342,1
R8,validation,552,4,35,28,44,34,768,154,1
R8,validation,822,4,20,13,37,23,768,114,1
R8,validation,351,4,45,27,79,39,768,215,1
R8,validation,66,4,109,62,179,83,768,490,1
R8,validation,277,4,68,49,100,68,768,338,1
R8,validation,67,4,82,57,103,68,768,349,1
R8,validation,909,4,95,63,145,82,768,445,1
R8,validation,820,4,52,23,104,39,768,225,1
R8,validation,643,4,89,41,150,57,768,344,1
R8,validation,296,4,85,45,139,65,768,341,1
R8,validation,802,4,87,61,120,76,768,403,1
R8,validation,599,4,664,309,906,373,768,2601,1
R8,validation,950,4,84,56,112,68,768,359,1
R8,validation,557,4,44,32,77,47,768,240,1
R8,validation,423,4,45,27,72,38,768,212,1
R8,validation,759,4,339,202,419,219,768,1351,1
R8,validation,312,4,393,201,539,230,768,1477,1
R8,validation,184,4,27,18,54,31,768,154,1
R8,validation,332,4,227,139,300,161,768,929,1
R8,validation,88,4,138,76,249,91,768,551,1
R8,validation,63,4,14,13,28,20,768,80,1
R8,validation,833,4,73,59,106,77,768,370,1
R8,validation,575,4,89,48,171,70,768,428,1
R8,validation,215,4,23,21,35,29,768,124,1
R8,validation,605,4,157,88,211,104,768,590,1
R8,validation,549,4,101,62,155,75,768,432,1
R8,validation,290,4,110,63,141,77,768,443,1
R8,validation,789,4,96,63,145,81,768,456,1
R8,validation,890,4,93,58,110,67,768,356,1
R8,validation,968,4,129,82,186,100,768,574,1
R8,validation,945,4,86,58,108,69,768,342,1
R8,validation,743,4,278,147,373,172,768,1103,1
R8,validation,682,4,244,131,344,165,768,985,1
R8,validation,695,4,14,11,20,14,768,57,1
R8,validation,994,4,18,15,34,22,768,106,1
R8,validation,309,4,36,32,56,40,768,187,1
R8,validation,86,4,24,22,34,29,768,116,1
R8,validation,730,4,111,68,148,83,768,459,1
R8,validation,516,4,159,103,195,117,768,639,1
R8,validation,310,4,74,48,127,64,768,359,1
R8,validation,591,4,491,245,670,292,768,1909,1
R8,validation,136,4,49,42,66,50,768,223,1
R8,validation,874,4,40,28,53,33,768,161,1
R8,validation,465,4,43,35,76,49,768,237,1
R8,validation,852,4,28,21,51,33,768,155,1
R8,validation,261,4,235,151,319,172,768,1007,1
R8,validation,486,4,309,165,407,181,768,1137,1
R8,validation,168,4,84,54,121,62,768,346,1
R8,validation,954,4,76,45,136,66,768,365,1
R8,validation,447,4,79,52,104,61,768,308,1
R8,validation,139,4,88,59,116,73,768,387,1
R8,validation,684,4,106,71,175,98,768,550,1
R8,validation,665,4,54,38,70,42,768,209,1
R8,validation,882,4,90,54,140,76,768,380,1
R8,validation,440,4,549,252,712,284,768,1982,1
R8,validation,1004,4,38,34,55,46,768,199,1
R8,validation,532,4,45,38,68,51,768,238,1
R8,validation,55,4,40,32,75,47,768,238,1
R8,validation,120,4,44,36,70,46,768,226,1
R8,validation,529,4,70,42,101,50,768,272,1
R8,validation,25,4,79,43,136,60,768,360,1
R8,validation,72,4,280,163,359,185,768,1101,1
R8,validation,44,4,104,56,182,76,768,460,1
R8,validation,249,4,108,46,174,63,768,385,1
R8,validation,394,4,91,65,137,82,768,426,1
R8,validation,703,4,80,58,124,77,768,404,1
R8,validation,915,4,36,31,48,37,768,159,1
R8,validation,972,4,56,40,72,48,768,250,1
R8,validation,198,4,47,36,70,48,768,234,1
R8,validation,541,4,397,193,514,223,768,1426,1
R8,validation,355,4,217,122,274,138,768,836,1
R8,test,1593,4,86,56,116,64,768,351,1
R8,test,526,4,38,21,84,37,768,211,1
R8,test,393,4,329,168,412,186,768,1193,1
R8,test,1403,4,79,55,116,71,768,360,1
R8,test,433,4,76,57,89,63,768,303,1
R8,test,576,4,30,19,53,28,768,150,1
R8,test,1087,4,173,99,235,120,768,713,1
R8,test,429,4,257,157,341,184,768,1068,1
R8,test,611,4,71,45,102,55,768,274,1
R8,test,530,4,52,26,112,42,768,258,1
R8,test,812,4,64,33,113,51,768,291,1
R8,test,1449,4,34,30,60,45,768,200,1
R8,test,651,4,95,53,149,71,768,443,1
R8,test,561,4,23,16,49,27,768,142,1
R8,test,1018,4,53,42,76,53,768,248,1
R8,test,710,4,13,9,22,13,768,62,1
R8,test,1125,4,314,184,448,223,768,1371,1
R8,test,124,4,96,66,113,72,768,371,1
R8,test,1769,4,14,11,21,15,768,61,1
R8,test,462,4,173,111,228,126,768,719,1
R8,test,879,4,59,41,72,48,768,234,1
R8,test,1027,4,57,39,82,54,768,262,1
R8,test,1375,4,42,26,81,41,768,216,1
R8,test,792,4,34,28,63,40,768,199,1
R8,test,1699,4,78,42,133,61,768,355,1
R8,test,1467,4,105,73,128,87,768,446,1
R8,test,1655,4,71,49,90,56,768,290,1
R8,test,538,4,44,27,88,40,768,229,1
R8,test,543,4,95,47,161,65,768,366,1
R8,test,1433,4,178,114,238,134,768,765,1
R8,test,1395,4,332,174,467,204,768,1349,1
R8,test,1704,4,146,100,191,119,768,628,1
R8,test,29,4,38,19,75,31,768,176,1
R8,test,1920,4,29,26,43,34,768,148,1
R8,test,1446,4,39,21,86,37,768,214,1
R8,test,807,4,41,29,55,35,768,173,1
R8,test,1444,4,95,62,121,75,768,394,1
R8,test,56,4,58,44,82,56,768,268,1
R8,test,519,4,91,59,104,64,768,336,1
R8,test,936,4,27,24,58,37,768,179,1
R8,test,1790,4,221,120,303,138,768,855,1
R8,test,251,4,120,75,160,88,768,498,1
R8,test,99,4,101,68,144,83,768,446,1
R8,test,1548,4,99,67,166,88,768,484,1
R8,test,824,4,45,33,72,47,768,231,1
R8,test,298,4,18,15,37,24,768,116,1
R8,test,1551,4,24,20,40,28,768,122,1
R8,test,422,4,20,18,35,27,768,115,1
R8,test,1569,4,73,53,96,62,768,318,1
R8,test,1755,4,137,83,181,102,768,573,1
R8,test,1856,4,51,32,106,49,768,275,1
R8,test,764,4,26,16,53,29,768,153,1
R8,test,1599,4,33,23,55,35,768,166,1
R8,test,495,4,14,12,20,15,768,60,1
R8,test,1285,4,63,36,119,56,768,320,1
R8,test,985,4,79,49,146,73,768,411,1
R8,test,70,4,86,62,120,78,768,409,1
R8,test,275,4,65,51,84,61,768,288,1
R8,test,1050,4,30,28,43,35,768,150,1
R8,test,1946,4,37,20,65,30,768,162,1
R8,test,65,4,40,32,63,45,768,209,1
R8,test,585,4,70,44,109,58,768,298,1
R8,test,1106,4,82,29,161,49,768,295,1
R8,test,1987,4,60,40,75,48,768,245,1
R8,test,1228,4,71,39,125,53,768,304,1
R8,test,394,4,59,37,99,50,768,285,1
R8,test,990,4,29,20,53,30,768,157,1
R8,test,1491,4,14,11,20,14,768,57,1
R8,test,111,4,52,38,70,48,768,234,1
R8,test,352,4,101,77,120,83,768,409,1
R8,test,1132,4,251,132,307,150,768,925,1
R8,test,1971,4,100,60,162,84,768,471,1
R8,test,674,4,68,47,83,54,768,276,1
R8,test,570,4,52,40,73,51,768,247,1
R8,test,921,4,258,131,362,160,768,993,1
R8,test,1401,4,87,58,107,69,768,355,1
R8,test,1169,4,120,78,204,101,768,579,1
R8,test,1058,4,129,55,193,71,768,433,1
R8,test,1656,4,40,28,91,45,768,246,1
R8,test,411,4,71,38,118,55,768,313,1
R8,test,1440,4,30,19,56,31,768,163,1
R8,test,535,4,41,25,60,35,768,186,1
R8,test,1333,4,84,64,122,78,768,404,1
R8,test,1187,4,11,11,21,18,768,68,1
R8,test,998,4,269,141,334,157,768,962,1
R8,test,69,4,19,15,42,27,768,129,1
R8,test,1185,4,60,45,78,50,768,250,1
R8,test,1447,4,217,134,275,151,768,861,1
R8,test,744,4,25,21,49,31,768,153,1
R8,test,1366,4,87,64,124,83,768,414,1
R8,test,1736,4,44,24,81,37,768,216,1
R8,test,1511,4,19,12,42,19,768,101,1
R8,test,1007,4,22,16,36,22,768,112,1
R8,test,862,4,61,41,107,60,768,332,1
R8,test,588,4,246,136,357,158,768,965,1
R8,test,720,4,226,132,294,153,768,909,1
R8,test,1242,4,105,71,135,85,768,454,1
R8,test,1739,4,75,51,85,55,768,280,1
R8,test,1259,4,42,25,76,38,768,195,1
R8,test,1871,4,52,24,106,40,768,229,1
R8,test,1912,4,78,59,113,80,768,393,1
R8,test,1544,4,35,24,63,39,768,203,1
R8,test,1498,4,48,34,59,39,768,202,1
R8,test,926,4,75,56,131,73,768,374,1
R8,test,1940,4,171,126,239,148,768,794,1
R8,test,1009,4,48,21,86,34,768,198,1
R8,test,486,4,125,55,215,77,768,456,1
R8,test,128,4,12,10,26,17,768,76,1
R8,test,1198,4,46,27,83,42,768,237,1
R8,test,1681,4,33,30,52,42,768,181,1
R8,test,1488,4,29,18,56,30,768,161,1
R8,test,1330,4,159,104,213,124,768,686,1
R8,test,1318,4,90,55,116,64,768,369,1
R8,test,361,4,51,38,71,46,768,219,1
R8,test,1840,4,53,39,75,49,768,246,1
R8,test,1882,4,84,61,120,77,768,393,1
R8,test,256,4,52,29,105,46,768,255,1
R8,test,1251,4,14,11,20,14,768,57,1
R8,test,1619,4,77,59,118,71,768,366,1
R8,test,544,4,25,15,53,27,768,144,1
R8,test,342,4,259,134,341,160,768,1013,1
R8,test,1943,4,75,42,123,54,768,316,1
R8,test,670,4,56,35,95,51,768,270,1
R8,test,1037,4,217,95,276,114,768,754,1
R8,test,1573,4,62,36,118,53,768,288,1
R8,test,1827,4,82,58,108,71,768,371,1
R8,test,307,4,38,20,77,36,768,204,1
R8,test,1244,4,417,222,560,253,768,1638,1
R8,test,765,4,116,75,165,90,768,507,1
R8,test,1283,4,21,16,38,26,768,124,1
R8,test,1299,4,66,38,126,57,768,336,1
R8,test,233,4,133,94,182,112,768,601,1
R8,test,231,4,25,17,50,28,768,149,1
R8,test,1807,4,95,65,133,80,768,427,1
R8,test,555,4,35,29,52,39,768,176,1
R8,test,1001,4,50,39,78,53,768,255,1
R8,test,887,4,45,26,89,40,768,235,1
R8,test,1360,4,59,34,131,52,768,290,1
R8,test,1600,4,40,32,78,49,768,241,1
R8,test,806,4,18,14,39,26,768,123,1
R8,test,715,4,64,39,93,52,768,266,1
R8,test,354,4,103,70,126,78,768,415,1
R8,test,1859,4,32,25,51,36,768,161,1
R8,test,1874,4,245,129,379,165,768,1065,1
R8,test,654,4,173,112,241,137,768,791,1
R8,test,305,4,25,16,50,27,768,135,1
R8,test,1041,4,57,44,82,58,768,271,1
R8,test,1674,4,111,50,193,67,768,419,1
R8,test,1963,4,75,55,95,64,768,319,1
R8,test,780,4,50,39,69,47,768,231,1
SST-2,train,468,4,20,18,34,27,768,115,1
SST-2,train,1956,4,10,10,18,16,768,60,1
SST-2,train,800,4,23,22,38,32,768,134,1
SST-2,train,6474,4,6,6,12,10,768,36,1
SST-2,train,2389,4,25,24,34,28,768,120,1
SST-2,train,2647,4,22,19,28,22,768,95,1
SST-2,train,5782,4,7,7,13,11,768,40,1
SST-2,train,1729,4,19,16,23,18,768,74,1
SST-2,train,5933,4,6,6,10,8,768,28,1
SST-2,train,6558,4,7,7,26,16,768,74,1
SST-2,train,592,4,21,20,28,25,768,96,1
SST-2,train,1867,4,21,20,28,25,768,99,1
SST-2,train,3550,4,25,23,40,31,768,133,1
SST-2,train,1732,4,22,20,26,22,768,89,1
SST-2,train,3543,4,27,23,36,30,768,128,1
SST-2,train,3185,4,10,10,19,16,768,63,1
SST-2,train,2115,4,5,5,10,8,768,28,1
SST-2,train,3796,4,11,11,26,23,768,87,1
SST-2,train,3410,4,20,19,34,29,768,121,1
SST-2,train,4231,4,16,14,25,21,768,82,1
SST-2,train,2057,4,12,12,19,17,768,64,1
SST-2,train,6819,4,15,15,20,18,768,68,1
SST-2,train,3832,4,13,12,18,15,768,59,1
SST-2,train,4803,4,4,4,7,5,768,16,1
SST-2,train,3168,4,16,16,28,26,768,100,1
SST-2,train,2114,4,38,35,52,43,768,180,1
SST-2,train,3312,4,4,4,9,7,768,24,1
SST-2,train,6501,4,26,23,37,28,768,123,1
SST-2,train,4656,4,12,12,28,23,768,94,1
SST-2,train,1488,4,5,5,18,14,768,57,1
SST-2,train,4958,4,20,19,28,24,768,95,1
SST-2,train,4570,4,22,21,30,26,768,106,1
SST-2,train,6814,4,7,7,10,8,768,28,1
SST-2,train,3589,4,15,15,21,18,768,71,1
SST-2,train,5604,4,11,11,18,15,768,56,1
SST-2,train,3176,4,17,17,27,25,768,96,1
SST-2,train,5272,4,14,13,19,16,768,63,1
SST-2,train,3433,4,25,24,37,34,768,135,1
SST-2,train,3362,4,4,4,9,7,768,24,1
SST-2,train,585,4,20,19,29,26,768,103,1
SST-2,train,6174,4,15,14,20,17,768,67,1
SST-2,train,4819,4,12,12,22,19,768,75,1
SST-2,train,5890,4,14,12,18,14,768,55,1
SST-2,train,132,4,24,22,32,26,768,107,1
SST-2,train,3353,4,42,36,52,43,768,189,1
SST-2,train,4517,4,11,11,19,16,768,61,1
SST-2,train,1420,4,14,13,22,19,768,75,1
SST-2,train,733,4,23,21,33,29,768,116,1
SST-2,train,2638,4,23,22,32,27,768,111,1
SST-2,train,4866,4,5,5,11,9,768,32,1
SST-2,train,5609,4,11,11,22,18,768,68,1
SST-2,train,734,4,22,21,32,29,768,115,1
SST-2,train,3001,4,35,34,47,42,768,171,1
SST-2,train,6522,4,20,17,24,19,768,80,1
SST-2,train,2404,4,17,15,26,22,768,90,1
SST-2,train,1362,4,16,16,27,25,768,96,1
SST-2,train,6424,4,12,12,16,14,768,52,1
SST-2,train,6748,4,3,3,7,5,768,16,1
SST-2,train,2453,4,24,22,37,30,768,127,1
SST-2,train,2197,4,18,15,23,18,768,77,1
SST-2,train,3698,4,12,12,15,13,768,48,1
SST-2,train,5500,4,11,11,18,15,768,59,1
SST-2,train,965,4,7,7,10,8,768,28,1
SST-2,train,2263,4,22,21,33,27,768,107,1
SST-2,train,6721,4,9,9,16,14,768,52,1
SST-2,train,4370,4,1,1,4,2,768,4,1
SST-2,train,503,4,28,27,48,43,768,177,1
SST-2,train,2759,4,27,25,39,34,768,141,1
SST-2,train,1544,4,21,21,32,29,768,115,1
SST-2,train,3313,4,26,21,38,29,768,131,1
SST-2,train,1370,4,18,18,23,21,768,80,1
SST-2,train,437,4,17,15,22,18,768,74,1
SST-2,train,3487,4,12,12,19,17,768,64,1
SST-2,train,4655,4,23,21,38,29,768,122,1
SST-2,train,1287,4,19,19,25,22,768,87,1
SST-2,train,3066,4,20,20,27,25,768,96,1
SST-2,train,6576,4,8,8,13,11,768,40,1
SST-2,train,4246,4,18,18,29,27,768,104,1
SST-2,train,4996,4,18,17,28,24,768,94,1
SST-2,train,5533,4,6,6,15,13,768,48,1
SST-2,train,842,4,6,6,12,10,768,36,1
SST-2,train,4914,4,3,3,6,4,768,12,1
SST-2,train,2818,4,14,13,24,19,768,76,1
SST-2,train,2874,4,19,16,30,21,768,89,1
SST-2,train,1737,4,22,22,31,29,768,112,1
SST-2,train,5453,4,25,22,36,28,768,121,1
SST-2,train,2943,4,9,9,13,11,768,40,1
SST-2,train,457,4,22,21,39,28,768,118,1
SST-2,train,712,4,9,9,16,14,768,52,1
SST-2,train,3721,4,21,19,27,22,768,92,1
SST-2,train,239,4,5,5,8,6,768,20,1
SST-2,train,3753,4,13,13,19,17,768,64,1
SST-2,train,544,4,30,26,39,32,768,134,1
SST-2,train,230,4,19,17,26,22,768,90,1
SST-2,train,1747,4,4,4,8,6,768,20,1
SST-2,train,101,4,23,20,31,26,768,109,1
SST-2,train,5198,4,27,25,42,37,768,153,1
SST-2,train,5557,4,16,15,30,24,768,98,1
SST-2,train,4839,4,11,10,18,14,768,58,1
SST-2,train,5574,4,24,23,42,36,768,150,1
SST-2,train,6003,4,18,18,27,24,768,95,1
SST-2,train,3869,4,11,11,19,16,768,63,1
SST-2,train,79,4,21,18,34,26,768,111,1
SST-2,train,1181,4,4,4,11,9,768,32,1
SST-2,train,4467,4,26,25,35,30,768,125,1
SST-2,train,534,4,21,21,29,27,768,104,1
SST-2,train,3340,4,14,14,23,21,768,80,1
SST-2,train,476,4,25,22,36,31,768,126,1
SST-2,train,5011,4,10,10,15,13,768,48,1
SST-2,train,4332,4,34,31,44,37,768,157,1
SST-2,train,4147,4,34,31,48,42,768,176,1
SST-2,train,1954,4,10,9,20,13,768,57,1
SST-2,train,4951,4,8,7,12,9,768,35,1
SST-2,train,3910,4,13,12,22,17,768,69,1
SST-2,train,5812,4,13,13,21,19,768,72,1
SST-2,train,3379,4,24,24,32,29,768,115,1
SST-2,train,4373,4,22,22,36,29,768,116,1
SST-2,train,5853,4,10,10,14,12,768,44,1
SST-2,train,3824,4,14,13,24,21,768,83,1
SST-2,train,1801,4,28,27,48,42,768,170,1
SST-2,train,4952,4,9,9,17,15,768,56,1
SST-2,train,1438,4,20,18,27,21,768,82,1
SST-2,train,5711,4,1,1,4,2,768,4,1
SST-2,train,5958,4,10,10,22,18,768,68,1
SST-2,train,2333,4,7,7,13,11,768,40,1
SST-2,train,2509,4,8,8,16,14,768,52,1
SST-2,train,5577,4,16,16,21,19,768,72,1
SST-2,train,3656,4,21,21,29,26,768,103,1
SST-2,train,2572,4,27,24,35,30,768,123,1
SST-2,train,3861,4,34,30,45,33,768,144,1
SST-2,train,3980,4,17,16,26,22,768,90,1
SST-2,train,3545,4,13,12,25,18,768,77,1
SST-2,train,2166,4,9,8,15,12,768,47,1
SST-2,train,3684,4,17,16,26,22,768,87,1
SST-2,train,6153,4,16,16,21,19,768,72,1
SST-2,train,1046,4,18,18,25,21,768,86,1
SST-2,train,3075,4,16,16,23,21,768,80,1
SST-2,train,5974,4,18,16,24,20,768,82,1
SST-2,train,1872,4,1,1,6,4,768,12,1
SST-2,train,1039,4,17,16,25,22,768,85,1
SST-2,train,4970,4,27,24,44,37,768,149,1
SST-2,train,4818,4,17,17,32,27,768,109,1
SST-2,train,1905,4,15,15,20,18,768,68,1
SST-2,train,6082,4,18,15,33,24,768,104,1
SST-2,train,4587,4,26,25,35,32,768,127,1
SST-2,train,233,4,7,7,13,11,768,40,1
SST-2,train,3295,4,32,28,54,48,768,200,1
SST-2,train,1926,4,14,14,19,16,768,60,1
SST-2,train,6371,4,18,17,24,21,768,81,1
SST-2,train,5632,4,9,9,13,11,768,40,1
SST-2,validation,794,4,5,5,11,8,768,28,1
SST-2,validation,319,4,18,17,26,20,768,88,1
SST-2,validation,382,4,33,33,43,38,768,157,1
SST-2,validation,779,4,8,8,18,15,768,59,1
SST-2,validation,422,4,22,20,40,28,768,128,1
SST-2,validation,327,4,10,10,16,14,768,52,1
SST-2,validation,803,4,11,10,20,14,768,57,1
SST-2,validation,136,4,18,18,23,20,768,75,1
SST-2,validation,670,4,15,15,19,17,768,64,1
SST-2,validation,810,4,20,20,30,28,768,108,1
SST-2,validation,323,4,12,11,20,14,768,57,1
SST-2,validation,344,4,8,8,11,9,768,32,1
SST-2,validation,497,4,10,10,19,17,768,64,1
SST-2,validation,227,4,12,12,24,20,768,74,1
SST-2,validation,44,4,23,19,32,24,768,108,1
SST-2,validation,404,4,23,21,28,24,768,98,1
SST-2,validation,210,4,14,13,22,19,768,75,1
SST-2,validation,428,4,36,33,54,49,768,201,1
SST-2,validation,444,4,25,25,41,37,768,150,1
SST-2,validation,174,4,15,13,27,19,768,83,1
SST-2,validation,70,4,13,13,20,18,768,68,1
SST-2,validation,462,4,25,23,39,31,768,133,1
SST-2,validation,465,4,14,13,23,20,768,79,1
SST-2,validation,309,4,10,10,16,14,768,52,1
SST-2,validation,66,4,26,24,34,30,768,120,1
SST-2,validation,598,4,14,14,21,19,768,72,1
SST-2,validation,23,4,3,3,9,7,768,24,1
SST-2,validation,30,4,12,11,18,15,768,59,1
SST-2,validation,542,4,11,11,18,16,768,60,1
SST-2,validation,67,4,3,3,9,7,768,24,1
SST-2,validation,722,4,18,18,25,23,768,88,1
SST-2,validation,328,4,8,8,15,13,768,48,1
SST-2,validation,333,4,12,11,20,15,768,63,1
SST-2,validation,797,4,16,16,23,20,768,79,1
